epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.7580000162124634,7,-1.0,-1.0,1.7330000400543213,0.4399999976158142
1.0,0.7519999742507935,15,-1.0,-1.0,0.4519999921321869,0.5600000023841858
2.0,0.7269999980926514,23,-1.0,-1.0,0.40799999237060547,0.36000001430511475
3.0,0.7250000238418579,31,-1.0,-1.0,0.32600000500679016,0.4399999976158142
4.0,0.7570000290870667,39,-1.0,-1.0,0.20100000500679016,0.5600000023841858
5.0,0.8320000171661377,47,-1.0,-1.0,0.15800000727176666,0.5600000023841858
6.0,1.0329999923706055,55,-1.0,-1.0,0.0820000022649765,0.5199999809265137
7.0,1.1469999551773071,63,-1.0,-1.0,0.09200000017881393,0.5600000023841858
8.0,1.1959999799728394,71,-1.0,-1.0,0.07800000160932541,0.5600000023841858
9.0,1.4700000286102295,79,-1.0,-1.0,0.04500000178813934,0.5600000023841858
10.0,1.0859999656677246,87,-1.0,-1.0,0.04399999976158142,0.6800000071525574
11.0,1.1319999694824219,95,-1.0,-1.0,0.04899999871850014,0.6399999856948853
12.0,1.4170000553131104,103,-1.0,-1.0,0.03700000047683716,0.5600000023841858
13.0,1.3389999866485596,111,-1.0,-1.0,0.02500000037252903,0.6000000238418579
14.0,1.215000033378601,119,-1.0,-1.0,0.014000000432133675,0.6800000071525574
15.0,1.3220000267028809,127,-1.0,-1.0,0.04500000178813934,0.5199999809265137
16.0,1.468000054359436,135,-1.0,-1.0,0.09399999678134918,0.6000000238418579
17.0,1.7549999952316284,143,-1.0,-1.0,0.014000000432133675,0.6000000238418579
18.0,1.7450000047683716,151,-1.0,-1.0,0.06199999898672104,0.5600000023841858
19.0,1.6890000104904175,159,-1.0,-1.0,0.03799999877810478,0.6000000238418579
20.0,1.5549999475479126,167,-1.0,-1.0,0.03400000184774399,0.6000000238418579
21.0,1.5,175,-1.0,-1.0,0.08900000154972076,0.5600000023841858
22.0,1.4930000305175781,183,-1.0,-1.0,0.01600000075995922,0.6399999856948853
23.0,1.4470000267028809,191,-1.0,-1.0,0.02500000037252903,0.6000000238418579
24.0,1.4259999990463257,199,-1.0,-1.0,0.03400000184774399,0.6800000071525574
25.0,1.5579999685287476,207,-1.0,-1.0,0.02800000086426735,0.6399999856948853
26.0,1.6649999618530273,215,-1.0,-1.0,0.041999999433755875,0.6399999856948853
27.0,1.534000039100647,223,-1.0,-1.0,0.01600000075995922,0.7200000286102295
28.0,1.6330000162124634,231,-1.0,-1.0,0.032999999821186066,0.6000000238418579
29.0,1.7769999504089355,239,-1.0,-1.0,0.027000000700354576,0.6399999856948853
30.0,2.066999912261963,247,-1.0,0.9869999885559082,0.05299999937415123,0.6000000238418579
