epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.7170000076293945,7,-1.0,-1.0,0.8849999904632568,0.6000000238418579
1.0,0.6959999799728394,15,-1.0,-1.0,0.8230000138282776,0.5600000023841858
2.0,0.7289999723434448,23,-1.0,-1.0,0.36399999260902405,0.6399999856948853
3.0,0.8109999895095825,31,-1.0,-1.0,0.31299999356269836,0.6000000238418579
4.0,0.8410000205039978,39,-1.0,-1.0,0.20100000500679016,0.6399999856948853
5.0,0.8579999804496765,47,-1.0,-1.0,0.21299999952316284,0.6800000071525574
6.0,1.2039999961853027,55,-1.0,-1.0,0.10700000077486038,0.6000000238418579
7.0,1.034000039100647,63,-1.0,-1.0,0.06300000101327896,0.7200000286102295
8.0,1.2660000324249268,71,-1.0,-1.0,0.08799999952316284,0.6800000071525574
9.0,1.5679999589920044,79,-1.0,-1.0,0.052000001072883606,0.6000000238418579
10.0,1.5640000104904175,87,-1.0,-1.0,0.014999999664723873,0.6800000071525574
11.0,1.559000015258789,95,-1.0,-1.0,0.019999999552965164,0.6800000071525574
12.0,1.4670000076293945,103,-1.0,-1.0,0.007000000216066837,0.7200000286102295
13.0,1.4980000257492065,111,-1.0,-1.0,0.028999999165534973,0.7200000286102295
14.0,1.6959999799728394,119,-1.0,-1.0,0.013000000268220901,0.7200000286102295
15.0,1.819000005722046,127,-1.0,-1.0,0.013000000268220901,0.7200000286102295
16.0,1.684000015258789,135,-1.0,-1.0,0.004999999888241291,0.7200000286102295
17.0,2.193000078201294,143,-1.0,-1.0,0.027000000700354576,0.6000000238418579
18.0,2.48799991607666,151,-1.0,-1.0,0.017999999225139618,0.6000000238418579
19.0,1.715000033378601,159,-1.0,-1.0,0.03200000151991844,0.6800000071525574
20.0,1.496000051498413,167,-1.0,-1.0,0.032999999821186066,0.6800000071525574
21.0,1.600000023841858,175,-1.0,-1.0,0.03700000047683716,0.6399999856948853
22.0,1.8200000524520874,183,-1.0,-1.0,0.02500000037252903,0.6399999856948853
23.0,1.9739999771118164,191,-1.0,-1.0,0.009999999776482582,0.6399999856948853
24.0,2.053999900817871,199,-1.0,-1.0,0.006000000052154064,0.6399999856948853
25.0,2.309000015258789,207,-1.0,-1.0,0.004000000189989805,0.6399999856948853
26.0,1.9019999504089355,215,-1.0,-1.0,0.041999999433755875,0.6399999856948853
27.0,1.9539999961853027,223,-1.0,-1.0,0.01899999938905239,0.6399999856948853
28.0,2.4579999446868896,231,-1.0,-1.0,0.11500000208616257,0.6399999856948853
29.0,2.441999912261963,239,-1.0,-1.0,0.023000000044703484,0.6000000238418579
30.0,2.747999906539917,247,-1.0,0.9599999785423279,0.16500000655651093,0.6399999856948853
