epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.6800000071525574,9,-1.0,-1.0,0.7049999833106995,0.5870000123977661
1.0,0.6949999928474426,19,-1.0,-1.0,0.49399998784065247,0.625
2.0,0.9039999842643738,29,-1.0,-1.0,0.2639999985694885,0.625
3.0,1.2230000495910645,39,-1.0,-1.0,0.22699999809265137,0.6629999876022339
4.0,1.5529999732971191,49,-1.0,-1.0,0.11500000208616257,0.550000011920929
5.0,1.5779999494552612,59,-1.0,-1.0,0.1979999989271164,0.550000011920929
6.0,1.378000020980835,69,-1.0,-1.0,0.11900000274181366,0.6000000238418579
7.0,1.5729999542236328,79,-1.0,-1.0,0.04500000178813934,0.6129999756813049
8.0,1.690000057220459,89,-1.0,-1.0,0.05299999937415123,0.574999988079071
9.0,1.7269999980926514,99,-1.0,-1.0,0.008999999612569809,0.6000000238418579
10.0,1.9229999780654907,109,-1.0,-1.0,0.026000000536441803,0.625
11.0,2.240999937057495,119,-1.0,-1.0,0.00800000037997961,0.6370000243186951
12.0,2.871999979019165,129,-1.0,-1.0,0.0020000000949949026,0.5870000123977661
13.0,2.9700000286102295,139,-1.0,-1.0,0.007000000216066837,0.574999988079071
14.0,4.228000164031982,149,-1.0,-1.0,0.04100000113248825,0.5249999761581421
15.0,3.140000104904175,159,-1.0,-1.0,0.07100000232458115,0.6129999756813049
16.0,3.4719998836517334,169,-1.0,-1.0,0.03500000014901161,0.574999988079071
17.0,2.989000082015991,179,-1.0,-1.0,0.04899999871850014,0.5619999766349792
18.0,3.2019999027252197,189,-1.0,-1.0,0.007000000216066837,0.5249999761581421
19.0,3.4760000705718994,199,-1.0,-1.0,0.06800000369548798,0.5
20.0,3.065999984741211,209,-1.0,-1.0,0.06700000166893005,0.574999988079071
21.0,3.1429998874664307,219,-1.0,-1.0,0.02800000086426735,0.6000000238418579
22.0,3.552000045776367,229,-1.0,-1.0,0.11100000143051147,0.5249999761581421
23.0,3.1040000915527344,239,-1.0,-1.0,0.03200000151991844,0.5379999876022339
24.0,3.065999984741211,249,-1.0,-1.0,0.013000000268220901,0.550000011920929
25.0,3.124000072479248,259,-1.0,-1.0,0.026000000536441803,0.5619999766349792
26.0,3.13100004196167,269,-1.0,-1.0,0.03799999877810478,0.550000011920929
27.0,2.881999969482422,279,-1.0,-1.0,0.014000000432133675,0.6129999756813049
28.0,3.2360000610351562,289,-1.0,-1.0,0.017000000923871994,0.550000011920929
29.0,3.638000011444092,299,-1.0,-1.0,0.02199999988079071,0.5249999761581421
30.0,3.359999895095825,309,-1.0,0.9800000190734863,0.06199999898672104,0.5379999876022339
