epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.8949999809265137,7,-1.0,-1.0,2.3289999961853027,0.5600000023841858
1.0,0.765999972820282,15,-1.0,-1.0,0.5149999856948853,0.36000001430511475
2.0,0.7889999747276306,23,-1.0,-1.0,0.5230000019073486,0.4000000059604645
3.0,0.753000020980835,31,-1.0,-1.0,0.41499999165534973,0.5199999809265137
4.0,0.7689999938011169,39,-1.0,-1.0,0.35100001096725464,0.5199999809265137
5.0,0.7910000085830688,47,-1.0,-1.0,0.2630000114440918,0.5600000023841858
6.0,0.847000002861023,55,-1.0,-1.0,0.1459999978542328,0.5600000023841858
7.0,0.9160000085830688,63,-1.0,-1.0,0.1120000034570694,0.5600000023841858
8.0,0.9279999732971191,71,-1.0,-1.0,0.07699999958276749,0.6399999856948853
9.0,1.0479999780654907,79,-1.0,-1.0,0.10700000077486038,0.6000000238418579
10.0,1.2719999551773071,87,-1.0,-1.0,0.04600000008940697,0.6000000238418579
11.0,1.1039999723434448,95,-1.0,-1.0,0.041999999433755875,0.6399999856948853
12.0,1.090000033378601,103,-1.0,-1.0,0.04100000113248825,0.6399999856948853
13.0,1.1710000038146973,111,-1.0,-1.0,0.03999999910593033,0.6399999856948853
14.0,1.2330000400543213,119,-1.0,-1.0,0.02800000086426735,0.6399999856948853
15.0,1.3389999866485596,127,-1.0,-1.0,0.019999999552965164,0.6399999856948853
16.0,1.5549999475479126,135,-1.0,-1.0,0.03799999877810478,0.6000000238418579
17.0,1.5290000438690186,143,-1.0,-1.0,0.017000000923871994,0.6000000238418579
18.0,1.2280000448226929,151,-1.0,-1.0,0.029999999329447746,0.6800000071525574
19.0,1.149999976158142,159,-1.0,-1.0,0.007000000216066837,0.6800000071525574
20.0,1.3040000200271606,167,-1.0,-1.0,0.013000000268220901,0.6800000071525574
21.0,1.5160000324249268,175,-1.0,-1.0,0.009999999776482582,0.6399999856948853
22.0,1.597000002861023,183,-1.0,-1.0,0.004000000189989805,0.6399999856948853
23.0,1.5490000247955322,191,-1.0,-1.0,0.014000000432133675,0.6399999856948853
24.0,1.3680000305175781,199,-1.0,-1.0,0.050999999046325684,0.6399999856948853
25.0,1.2580000162124634,207,-1.0,-1.0,0.004999999888241291,0.7200000286102295
26.0,1.3569999933242798,215,-1.0,-1.0,0.026000000536441803,0.6000000238418579
27.0,1.7330000400543213,223,-1.0,-1.0,0.012000000104308128,0.6399999856948853
28.0,1.815000057220459,231,-1.0,-1.0,0.006000000052154064,0.6399999856948853
29.0,1.309999942779541,239,-1.0,-1.0,0.017999999225139618,0.7200000286102295
30.0,1.4129999876022339,247,-1.0,1.0,0.013000000268220901,0.6800000071525574
