epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.6610000133514404,3,-1.0,-1.0,0.7099999785423279,0.6200000047683716
1.0,-1.0,0.6660000085830688,7,-1.0,-1.0,0.5640000104904175,0.6700000166893005
2.0,-1.0,0.6660000085830688,11,-1.0,-1.0,0.4180000126361847,0.6600000262260437
3.0,-1.0,0.7599999904632568,15,-1.0,-1.0,0.460999995470047,0.6700000166893005
4.0,-1.0,0.8489999771118164,19,-1.0,-1.0,0.2290000021457672,0.6800000071525574
5.0,-1.0,0.800000011920929,23,-1.0,-1.0,0.18299999833106995,0.6499999761581421
6.0,-1.0,0.9070000052452087,27,-1.0,-1.0,0.20999999344348907,0.6600000262260437
7.0,-1.0,1.194000005722046,31,-1.0,-1.0,0.10700000077486038,0.6299999952316284
8.0,-1.0,1.2949999570846558,35,-1.0,-1.0,0.10499999672174454,0.6299999952316284
9.0,-1.0,1.3589999675750732,39,-1.0,-1.0,0.07199999690055847,0.6399999856948853
10.0,-1.0,1.371000051498413,43,-1.0,-1.0,0.12399999797344208,0.6600000262260437
11.0,-1.0,1.5479999780654907,47,-1.0,-1.0,0.029999999329447746,0.6299999952316284
12.0,-1.0,1.6749999523162842,51,-1.0,-1.0,0.03700000047683716,0.6399999856948853
13.0,-1.0,1.5920000076293945,55,-1.0,-1.0,0.029999999329447746,0.6299999952316284
14.0,-1.0,1.5759999752044678,59,-1.0,-1.0,0.014000000432133675,0.6200000047683716
15.0,-1.0,1.6410000324249268,63,-1.0,-1.0,0.01600000075995922,0.6100000143051147
16.0,-1.0,1.7599999904632568,67,-1.0,-1.0,0.01899999938905239,0.6000000238418579
17.0,-1.0,1.909000039100647,71,-1.0,-1.0,0.026000000536441803,0.5899999737739563
18.0,-1.0,1.9859999418258667,75,-1.0,-1.0,0.004999999888241291,0.6200000047683716
19.0,-1.0,2.052999973297119,79,-1.0,-1.0,0.2370000034570694,0.5899999737739563
20.0,-1.0,2.2290000915527344,83,-1.0,-1.0,0.004999999888241291,0.5799999833106995
21.0,-1.0,2.1570000648498535,87,-1.0,-1.0,0.382999986410141,0.5600000023841858
22.0,-1.0,1.9780000448226929,91,-1.0,-1.0,0.004000000189989805,0.6100000143051147
23.0,-1.0,1.8040000200271606,95,-1.0,-1.0,0.3199999928474426,0.6100000143051147
24.0,-1.0,1.784000039100647,99,-1.0,-1.0,0.035999998450279236,0.5899999737739563
25.0,-1.0,1.9420000314712524,103,-1.0,-1.0,0.009999999776482582,0.5899999737739563
26.0,-1.0,1.7899999618530273,107,-1.0,-1.0,0.03999999910593033,0.6399999856948853
27.0,-1.0,1.6360000371932983,111,-1.0,-1.0,0.04800000041723251,0.5899999737739563
28.0,-1.0,1.6380000114440918,115,-1.0,-1.0,0.012000000104308128,0.6200000047683716
29.0,-1.0,1.6759999990463257,119,-1.0,-1.0,0.027000000700354576,0.6200000047683716
30.0,-1.0,1.7680000066757202,123,-1.0,1.0,0.008999999612569809,0.6100000143051147
