epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.7099999785423279,7,-1.0,-1.0,0.8370000123977661,0.47999998927116394
1.0,0.6940000057220459,15,-1.0,-1.0,0.5,0.6000000238418579
2.0,0.703000009059906,23,-1.0,-1.0,0.4399999976158142,0.5600000023841858
3.0,0.8629999756813049,31,-1.0,-1.0,0.34700000286102295,0.5600000023841858
4.0,0.7480000257492065,39,-1.0,-1.0,0.16300000250339508,0.6000000238418579
5.0,0.9039999842643738,47,-1.0,-1.0,0.12600000202655792,0.6800000071525574
6.0,1.180999994277954,55,-1.0,-1.0,0.07500000298023224,0.5600000023841858
7.0,1.284000039100647,63,-1.0,-1.0,0.057999998331069946,0.6399999856948853
8.0,1.2369999885559082,71,-1.0,-1.0,0.03999999910593033,0.5600000023841858
9.0,1.3730000257492065,79,-1.0,-1.0,0.09399999678134918,0.5600000023841858
10.0,1.472000002861023,87,-1.0,-1.0,0.04899999871850014,0.6000000238418579
11.0,1.6119999885559082,95,-1.0,-1.0,0.05999999865889549,0.6000000238418579
12.0,1.4049999713897705,103,-1.0,-1.0,0.028999999165534973,0.6800000071525574
13.0,1.246999979019165,111,-1.0,-1.0,0.03700000047683716,0.7200000286102295
14.0,1.2300000190734863,119,-1.0,-1.0,0.017000000923871994,0.6800000071525574
15.0,1.4809999465942383,127,-1.0,-1.0,0.024000000208616257,0.6399999856948853
16.0,1.534000039100647,135,-1.0,-1.0,0.02800000086426735,0.6800000071525574
17.0,1.3860000371932983,143,-1.0,-1.0,0.009999999776482582,0.6800000071525574
18.0,1.4040000438690186,151,-1.0,-1.0,0.00800000037997961,0.6800000071525574
19.0,1.5190000534057617,159,-1.0,-1.0,0.004000000189989805,0.6800000071525574
20.0,1.5920000076293945,167,-1.0,-1.0,0.014000000432133675,0.6800000071525574
21.0,1.7029999494552612,175,-1.0,-1.0,0.012000000104308128,0.6399999856948853
22.0,1.7949999570846558,183,-1.0,-1.0,0.008999999612569809,0.6399999856948853
23.0,1.7760000228881836,191,-1.0,-1.0,0.009999999776482582,0.6399999856948853
24.0,1.7029999494552612,199,-1.0,-1.0,0.003000000026077032,0.7200000286102295
25.0,1.6670000553131104,207,-1.0,-1.0,0.004000000189989805,0.7200000286102295
26.0,2.6110000610351562,215,-1.0,-1.0,0.019999999552965164,0.6399999856948853
27.0,2.750999927520752,223,-1.0,-1.0,0.05400000140070915,0.6000000238418579
28.0,2.3440001010894775,231,-1.0,-1.0,0.0020000000949949026,0.6399999856948853
29.0,2.252000093460083,239,-1.0,-1.0,0.014999999664723873,0.6399999856948853
30.0,2.4609999656677246,247,-1.0,1.0,0.004000000189989805,0.6399999856948853
