epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.6990000009536743,57,-1.0,-1.0,0.4790000021457672,0.5550000071525574
1.0,-1.0,0.7480000257492065,115,-1.0,-1.0,0.4000000059604645,0.5699999928474426
2.0,-1.0,0.7400000095367432,173,-1.0,-1.0,0.39899998903274536,0.5799999833106995
3.0,-1.0,0.7570000290870667,231,-1.0,-1.0,0.38499999046325684,0.5799999833106995
4.0,-1.0,1.100000023841858,289,-1.0,-1.0,0.36500000953674316,0.5849999785423279
5.0,-1.0,0.7210000157356262,347,-1.0,-1.0,0.36899998784065247,0.5849999785423279
6.0,-1.0,0.7799999713897705,405,-1.0,-1.0,0.3400000035762787,0.6200000047683716
7.0,-1.0,0.7649999856948853,463,-1.0,-1.0,0.3529999852180481,0.5849999785423279
8.0,-1.0,0.7070000171661377,521,-1.0,-1.0,0.3179999887943268,0.6200000047683716
9.0,-1.0,0.7390000224113464,579,-1.0,-1.0,0.31700000166893005,0.6150000095367432
10.0,-1.0,0.7059999704360962,637,-1.0,-1.0,0.3140000104904175,0.6200000047683716
11.0,-1.0,0.7509999871253967,695,-1.0,-1.0,0.296999990940094,0.5550000071525574
12.0,-1.0,0.7390000224113464,753,-1.0,-1.0,0.3160000145435333,0.574999988079071
13.0,-1.0,0.7960000038146973,811,-1.0,-1.0,0.2919999957084656,0.6150000095367432
14.0,-1.0,0.871999979019165,869,-1.0,-1.0,0.26899999380111694,0.574999988079071
15.0,-1.0,1.1990000009536743,927,-1.0,-1.0,0.2639999985694885,0.5950000286102295
16.0,-1.0,0.9520000219345093,985,-1.0,-1.0,0.26899999380111694,0.550000011920929
17.0,-1.0,0.9010000228881836,1043,-1.0,-1.0,0.25699999928474426,0.5849999785423279
18.0,-1.0,0.9520000219345093,1101,-1.0,-1.0,0.24300000071525574,0.5899999737739563
19.0,-1.0,1.1629999876022339,1159,-1.0,-1.0,0.22300000488758087,0.5699999928474426
20.0,-1.0,0.9660000205039978,1217,-1.0,-1.0,0.22300000488758087,0.574999988079071
21.0,-1.0,1.2760000228881836,1275,-1.0,-1.0,0.21799999475479126,0.5849999785423279
22.0,-1.0,1.2960000038146973,1333,-1.0,-1.0,0.20000000298023224,0.5600000023841858
23.0,-1.0,1.2259999513626099,1391,-1.0,-1.0,0.2150000035762787,0.5350000262260437
24.0,-1.0,1.1820000410079956,1449,-1.0,-1.0,0.1979999989271164,0.574999988079071
25.0,-1.0,1.2680000066757202,1507,-1.0,-1.0,0.1979999989271164,0.5799999833106995
26.0,-1.0,1.5449999570846558,1565,-1.0,-1.0,0.1809999942779541,0.6050000190734863
27.0,-1.0,1.2519999742507935,1623,-1.0,-1.0,0.1850000023841858,0.574999988079071
28.0,-1.0,1.5829999446868896,1681,-1.0,-1.0,0.17800000309944153,0.6050000190734863
29.0,-1.0,1.409999966621399,1739,-1.0,-1.0,0.1599999964237213,0.5049999952316284
30.0,-1.0,2.071000099182129,1797,-1.0,-1.0,0.15800000727176666,0.5299999713897705
31.0,-1.0,1.503999948501587,1855,-1.0,-1.0,0.14499999582767487,0.5849999785423279
32.0,-1.0,1.909000039100647,1913,-1.0,-1.0,0.12099999934434891,0.5550000071525574
33.0,-1.0,1.8609999418258667,1971,-1.0,-1.0,0.13600000739097595,0.550000011920929
34.0,-1.0,1.940999984741211,2029,-1.0,-1.0,0.1379999965429306,0.5799999833106995
35.0,-1.0,1.6339999437332153,2087,-1.0,-1.0,0.15199999511241913,0.5649999976158142
36.0,-1.0,1.687000036239624,2145,-1.0,-1.0,0.1379999965429306,0.5950000286102295
37.0,-1.0,2.128999948501587,2203,-1.0,-1.0,0.11100000143051147,0.5600000023841858
38.0,-1.0,1.9479999542236328,2261,-1.0,-1.0,0.10700000077486038,0.5550000071525574
39.0,-1.0,1.7890000343322754,2319,-1.0,-1.0,0.11400000005960464,0.5699999928474426
40.0,-1.0,2.4100000858306885,2377,-1.0,-1.0,0.08900000154972076,0.5849999785423279
41.0,-1.0,1.1660000085830688,2435,-1.0,-1.0,0.11299999803304672,0.574999988079071
42.0,-1.0,2.444000005722046,2493,-1.0,-1.0,0.10199999809265137,0.5600000023841858
