epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.7910000085830688,3,-1.0,-1.0,0.6819999814033508,0.550000011920929
1.0,-1.0,0.6919999718666077,7,-1.0,-1.0,0.578000009059906,0.5
2.0,-1.0,0.8500000238418579,11,-1.0,-1.0,0.32899999618530273,0.44999998807907104
3.0,-1.0,1.0130000114440918,15,-1.0,-1.0,0.2709999978542328,0.5199999809265137
4.0,-1.0,1.0870000123977661,19,-1.0,-1.0,0.19900000095367432,0.5899999737739563
5.0,-1.0,1.11899995803833,23,-1.0,-1.0,0.06599999964237213,0.6399999856948853
6.0,-1.0,1.2419999837875366,27,-1.0,-1.0,0.39899998903274536,0.6100000143051147
7.0,-1.0,1.4149999618530273,31,-1.0,-1.0,0.0430000014603138,0.5799999833106995
8.0,-1.0,1.36899995803833,35,-1.0,-1.0,0.0689999982714653,0.6100000143051147
9.0,-1.0,1.399999976158142,39,-1.0,-1.0,0.017999999225139618,0.6299999952316284
10.0,-1.0,1.4639999866485596,43,-1.0,-1.0,0.03799999877810478,0.6399999856948853
11.0,-1.0,1.4809999465942383,47,-1.0,-1.0,0.01899999938905239,0.6299999952316284
12.0,-1.0,1.6019999980926514,51,-1.0,-1.0,0.02500000037252903,0.6299999952316284
13.0,-1.0,1.63100004196167,55,-1.0,-1.0,0.017999999225139618,0.6399999856948853
14.0,-1.0,1.7790000438690186,59,-1.0,-1.0,0.007000000216066837,0.6600000262260437
15.0,-1.0,1.9179999828338623,63,-1.0,-1.0,0.04899999871850014,0.6100000143051147
16.0,-1.0,2.0999999046325684,67,-1.0,-1.0,0.03400000184774399,0.6000000238418579
17.0,-1.0,1.7640000581741333,71,-1.0,-1.0,0.01600000075995922,0.6100000143051147
18.0,-1.0,1.6480000019073486,75,-1.0,-1.0,0.004999999888241291,0.6200000047683716
19.0,-1.0,1.7319999933242798,79,-1.0,-1.0,0.01899999938905239,0.6600000262260437
20.0,-1.0,1.7910000085830688,83,-1.0,-1.0,0.003000000026077032,0.6299999952316284
21.0,-1.0,1.8489999771118164,87,-1.0,-1.0,0.0010000000474974513,0.6299999952316284
22.0,-1.0,1.8179999589920044,91,-1.0,-1.0,0.0020000000949949026,0.6200000047683716
23.0,-1.0,1.8960000276565552,95,-1.0,-1.0,0.0,0.6299999952316284
24.0,-1.0,1.8949999809265137,99,-1.0,-1.0,0.01899999938905239,0.6200000047683716
25.0,-1.0,1.9119999408721924,103,-1.0,-1.0,0.003000000026077032,0.6100000143051147
26.0,-1.0,2.049999952316284,107,-1.0,-1.0,0.0020000000949949026,0.6000000238418579
27.0,-1.0,1.9259999990463257,111,-1.0,-1.0,0.017999999225139618,0.6499999761581421
28.0,-1.0,1.9140000343322754,115,-1.0,-1.0,0.0,0.6399999856948853
29.0,-1.0,1.9079999923706055,119,-1.0,-1.0,0.0,0.6299999952316284
30.0,-1.0,1.972000002861023,123,-1.0,1.0,0.0020000000949949026,0.6299999952316284
