epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.1889999955892563,57,-1.0,-1.0,0.5490000247955322,1.0
1.0,-1.0,0.20999999344348907,115,-1.0,-1.0,0.4339999854564667,1.0
2.0,-1.0,0.09300000220537186,173,-1.0,-1.0,0.40799999237060547,1.0
3.0,-1.0,0.07500000298023224,231,-1.0,-1.0,0.3540000021457672,1.0
4.0,-1.0,0.06599999964237213,289,-1.0,-1.0,0.32899999618530273,1.0
5.0,-1.0,0.04500000178813934,347,-1.0,-1.0,0.30000001192092896,1.0
6.0,-1.0,0.03099999949336052,405,-1.0,-1.0,0.24699999392032623,1.0
7.0,-1.0,0.041999999433755875,463,-1.0,-1.0,0.2460000067949295,1.0
8.0,-1.0,0.027000000700354576,521,-1.0,-1.0,0.21199999749660492,1.0
9.0,-1.0,0.019999999552965164,579,-1.0,-1.0,0.19200000166893005,1.0
10.0,-1.0,0.017999999225139618,637,-1.0,-1.0,0.1589999943971634,1.0
11.0,-1.0,0.017999999225139618,695,-1.0,-1.0,0.16200000047683716,1.0
12.0,-1.0,0.008999999612569809,753,-1.0,-1.0,0.12200000137090683,1.0
13.0,-1.0,0.009999999776482582,811,-1.0,-1.0,0.125,1.0
14.0,-1.0,0.012000000104308128,869,-1.0,-1.0,0.10899999737739563,1.0
15.0,-1.0,0.009999999776482582,927,-1.0,-1.0,0.10300000011920929,1.0
16.0,-1.0,0.012000000104308128,985,-1.0,-1.0,0.10700000077486038,0.9950000047683716
17.0,-1.0,0.01600000075995922,1043,-1.0,-1.0,0.11800000071525574,1.0
18.0,-1.0,0.007000000216066837,1101,-1.0,-1.0,0.0860000029206276,1.0
19.0,-1.0,0.00800000037997961,1159,-1.0,-1.0,0.0949999988079071,1.0
20.0,-1.0,0.009999999776482582,1217,-1.0,-1.0,0.08900000154972076,1.0
21.0,-1.0,0.012000000104308128,1275,-1.0,-1.0,0.07599999755620956,0.9950000047683716
22.0,-1.0,0.009999999776482582,1333,-1.0,-1.0,0.07599999755620956,1.0
23.0,-1.0,0.013000000268220901,1391,-1.0,-1.0,0.0729999989271164,0.9950000047683716
24.0,-1.0,0.01600000075995922,1449,-1.0,-1.0,0.06400000303983688,0.9950000047683716
25.0,-1.0,0.010999999940395355,1507,-1.0,-1.0,0.06800000369548798,0.9950000047683716
26.0,-1.0,0.009999999776482582,1565,-1.0,-1.0,0.07000000029802322,1.0
27.0,-1.0,0.010999999940395355,1623,-1.0,-1.0,0.0729999989271164,1.0
28.0,-1.0,0.013000000268220901,1681,-1.0,-1.0,0.07000000029802322,1.0
29.0,-1.0,0.008999999612569809,1739,-1.0,-1.0,0.061000000685453415,1.0
30.0,-1.0,0.014999999664723873,1797,-1.0,-1.0,0.06800000369548798,0.9950000047683716
31.0,-1.0,0.012000000104308128,1855,-1.0,-1.0,0.06300000101327896,0.9950000047683716
32.0,-1.0,0.006000000052154064,1913,-1.0,-1.0,0.04399999976158142,1.0
33.0,-1.0,0.009999999776482582,1971,-1.0,-1.0,0.05299999937415123,1.0
34.0,-1.0,0.009999999776482582,2029,-1.0,-1.0,0.04500000178813934,1.0
35.0,-1.0,0.014000000432133675,2087,-1.0,-1.0,0.05000000074505806,0.9950000047683716
36.0,-1.0,0.026000000536441803,2145,-1.0,-1.0,0.04500000178813934,0.9950000047683716
37.0,-1.0,0.023000000044703484,2203,-1.0,-1.0,0.05400000140070915,0.9950000047683716
38.0,-1.0,0.027000000700354576,2261,-1.0,-1.0,0.035999998450279236,0.9900000095367432
39.0,-1.0,0.027000000700354576,2319,-1.0,-1.0,0.03700000047683716,0.9900000095367432
40.0,-1.0,0.028999999165534973,2377,-1.0,-1.0,0.0430000014603138,0.9800000190734863
41.0,-1.0,0.029999999329447746,2435,-1.0,-1.0,0.03799999877810478,0.9800000190734863
42.0,-1.0,0.027000000700354576,2493,-1.0,-1.0,0.03799999877810478,0.9800000190734863
43.0,-1.0,0.027000000700354576,2551,-1.0,-1.0,0.0430000014603138,0.9800000190734863
44.0,-1.0,0.035999998450279236,2609,-1.0,-1.0,0.039000000804662704,0.9800000190734863
45.0,-1.0,0.03200000151991844,2667,-1.0,-1.0,0.03200000151991844,0.9750000238418579
46.0,-1.0,0.03400000184774399,2725,-1.0,-1.0,0.035999998450279236,0.9800000190734863
47.0,-1.0,0.03400000184774399,2783,-1.0,-1.0,0.039000000804662704,0.9800000190734863
48.0,-1.0,0.041999999433755875,2841,-1.0,-1.0,0.039000000804662704,0.9850000143051147
49.0,-1.0,0.03700000047683716,2899,-1.0,-1.0,0.039000000804662704,0.9800000190734863
50.0,-1.0,0.06199999898672104,2957,-1.0,-1.0,0.03400000184774399,0.9850000143051147
51.0,-1.0,0.05700000002980232,3015,-1.0,-1.0,0.03400000184774399,0.9850000143051147
52.0,-1.0,0.052000001072883606,3073,-1.0,-1.0,0.04399999976158142,0.9800000190734863
53.0,-1.0,0.0560000017285347,3131,-1.0,-1.0,0.03500000014901161,0.9800000190734863
54.0,-1.0,0.0560000017285347,3189,-1.0,-1.0,0.035999998450279236,0.9800000190734863
55.0,-1.0,0.057999998331069946,3247,-1.0,-1.0,0.03099999949336052,0.9800000190734863
56.0,-1.0,0.052000001072883606,3305,-1.0,-1.0,0.039000000804662704,0.9800000190734863
57.0,-1.0,0.0560000017285347,3363,-1.0,-1.0,0.024000000208616257,0.9800000190734863
58.0,-1.0,0.0560000017285347,3421,-1.0,-1.0,0.026000000536441803,0.9850000143051147
