epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.17000000178813934,57,-1.0,-1.0,0.5809999704360962,1.0
1.0,-1.0,0.16500000655651093,115,-1.0,-1.0,0.47099998593330383,1.0
2.0,-1.0,0.22100000083446503,173,-1.0,-1.0,0.46299999952316284,1.0
3.0,-1.0,0.15199999511241913,231,-1.0,-1.0,0.45500001311302185,1.0
4.0,-1.0,0.14800000190734863,289,-1.0,-1.0,0.47099998593330383,1.0
5.0,-1.0,0.16500000655651093,347,-1.0,-1.0,0.47200000286102295,1.0
6.0,-1.0,0.11599999666213989,405,-1.0,-1.0,0.4749999940395355,1.0
7.0,-1.0,0.12700000405311584,463,-1.0,-1.0,0.48899999260902405,1.0
8.0,-1.0,0.21400000154972076,521,-1.0,-1.0,0.49000000953674316,1.0
9.0,-1.0,0.14399999380111694,579,-1.0,-1.0,0.46799999475479126,1.0
10.0,-1.0,0.2409999966621399,637,-1.0,-1.0,0.4749999940395355,1.0
11.0,-1.0,0.12300000339746475,695,-1.0,-1.0,0.46000000834465027,1.0
12.0,-1.0,0.1469999998807907,753,-1.0,-1.0,0.4740000069141388,1.0
13.0,-1.0,0.33899998664855957,811,-1.0,-1.0,0.4729999899864197,1.0
14.0,-1.0,0.0860000029206276,869,-1.0,-1.0,0.4790000021457672,1.0
15.0,-1.0,0.10199999809265137,927,-1.0,-1.0,0.47200000286102295,1.0
16.0,-1.0,0.2150000035762787,985,-1.0,-1.0,0.5080000162124634,1.0
17.0,-1.0,0.16300000250339508,1043,-1.0,-1.0,0.4909999966621399,1.0
18.0,-1.0,0.1860000044107437,1101,-1.0,-1.0,0.4699999988079071,1.0
19.0,-1.0,0.13899999856948853,1159,-1.0,-1.0,0.47999998927116394,1.0
20.0,-1.0,0.1509999930858612,1217,-1.0,-1.0,0.4620000123977661,1.0
21.0,-1.0,0.10899999737739563,1275,-1.0,-1.0,0.46700000762939453,1.0
22.0,-1.0,0.16300000250339508,1333,-1.0,-1.0,0.46000000834465027,1.0
23.0,-1.0,0.18000000715255737,1391,-1.0,-1.0,0.4650000035762787,1.0
24.0,-1.0,0.2029999941587448,1449,-1.0,-1.0,0.46700000762939453,1.0
25.0,-1.0,0.17499999701976776,1507,-1.0,-1.0,0.4690000116825104,1.0
26.0,-1.0,0.2680000066757202,1565,-1.0,-1.0,0.4690000116825104,1.0
27.0,-1.0,0.12399999797344208,1623,-1.0,-1.0,0.47200000286102295,1.0
28.0,-1.0,0.16899999976158142,1681,-1.0,-1.0,0.4880000054836273,1.0
29.0,-1.0,0.19599999487400055,1739,-1.0,-1.0,0.4830000102519989,1.0
30.0,-1.0,0.15700000524520874,1797,-1.0,-1.0,0.45899999141693115,1.0
31.0,-1.0,0.18000000715255737,1855,-1.0,-1.0,0.4650000035762787,1.0
32.0,-1.0,0.26600000262260437,1913,-1.0,-1.0,0.46000000834465027,1.0
33.0,-1.0,0.18000000715255737,1971,-1.0,-1.0,0.460999995470047,1.0
34.0,-1.0,0.19200000166893005,2029,-1.0,-1.0,0.4869999885559082,1.0
35.0,-1.0,0.125,2087,-1.0,-1.0,0.47099998593330383,1.0
36.0,-1.0,0.1809999942779541,2145,-1.0,-1.0,0.460999995470047,1.0
37.0,-1.0,0.23499999940395355,2203,-1.0,-1.0,0.47099998593330383,1.0
38.0,-1.0,0.4000000059604645,2261,-1.0,-1.0,0.4560000002384186,0.8450000286102295
39.0,-1.0,0.257999986410141,2319,-1.0,-1.0,0.48899999260902405,1.0
40.0,-1.0,0.11800000071525574,2377,-1.0,-1.0,0.453000009059906,1.0
41.0,-1.0,0.20600000023841858,2435,-1.0,-1.0,0.46700000762939453,1.0
42.0,-1.0,0.22100000083446503,2493,-1.0,-1.0,0.47200000286102295,1.0
43.0,-1.0,0.2639999985694885,2551,-1.0,-1.0,0.4650000035762787,0.9950000047683716
44.0,-1.0,0.1770000010728836,2609,-1.0,-1.0,0.47200000286102295,1.0
45.0,-1.0,0.14499999582767487,2667,-1.0,-1.0,0.460999995470047,1.0
46.0,-1.0,0.08299999684095383,2725,-1.0,-1.0,0.4819999933242798,1.0
47.0,-1.0,0.11800000071525574,2783,-1.0,-1.0,0.492000013589859,1.0
48.0,-1.0,0.14499999582767487,2841,-1.0,-1.0,0.46399998664855957,1.0
49.0,-1.0,0.2160000056028366,2899,-1.0,-1.0,0.48399999737739563,0.9950000047683716
50.0,-1.0,0.1720000058412552,2957,-1.0,-1.0,0.4569999873638153,1.0
51.0,-1.0,0.22699999809265137,3015,-1.0,-1.0,0.47699999809265137,1.0
52.0,-1.0,0.15199999511241913,3073,-1.0,-1.0,0.46700000762939453,1.0
53.0,-1.0,0.11100000143051147,3131,-1.0,-1.0,0.4690000116825104,1.0
54.0,-1.0,0.125,3189,-1.0,-1.0,0.48100000619888306,1.0
55.0,-1.0,0.11999999731779099,3247,-1.0,-1.0,0.45399999618530273,1.0
56.0,-1.0,0.10899999737739563,3305,-1.0,-1.0,0.47099998593330383,1.0
57.0,-1.0,0.32899999618530273,3363,-1.0,-1.0,0.47999998927116394,0.9599999785423279
58.0,-1.0,0.21299999952316284,3421,-1.0,-1.0,0.4779999852180481,1.0
