epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.6669999957084656,7,-1.0,-1.0,1.3459999561309814,0.6000000238418579
1.0,0.8040000200271606,15,-1.0,-1.0,0.5600000023841858,0.6399999856948853
2.0,0.7940000295639038,23,-1.0,-1.0,0.37299999594688416,0.6399999856948853
3.0,0.7419999837875366,31,-1.0,-1.0,0.2460000067949295,0.5600000023841858
4.0,0.9240000247955322,39,-1.0,-1.0,0.2029999941587448,0.6000000238418579
5.0,1.093999981880188,47,-1.0,-1.0,0.10400000214576721,0.6000000238418579
6.0,1.2089999914169312,55,-1.0,-1.0,0.12800000607967377,0.6399999856948853
7.0,1.4589999914169312,63,-1.0,-1.0,0.041999999433755875,0.6000000238418579
8.0,1.4279999732971191,71,-1.0,-1.0,0.04699999839067459,0.6399999856948853
9.0,1.5140000581741333,79,-1.0,-1.0,0.026000000536441803,0.6800000071525574
10.0,1.6449999809265137,87,-1.0,-1.0,0.017999999225139618,0.6399999856948853
11.0,2.055999994277954,95,-1.0,-1.0,0.019999999552965164,0.6000000238418579
12.0,2.1089999675750732,103,-1.0,-1.0,0.01600000075995922,0.6000000238418579
13.0,2.055999994277954,111,-1.0,-1.0,0.014000000432133675,0.6000000238418579
14.0,2.180000066757202,119,-1.0,-1.0,0.012000000104308128,0.6000000238418579
15.0,2.1530001163482666,127,-1.0,-1.0,0.02199999988079071,0.6000000238418579
16.0,2.009000062942505,135,-1.0,-1.0,0.006000000052154064,0.6800000071525574
17.0,2.308000087738037,143,-1.0,-1.0,0.03099999949336052,0.6000000238418579
18.0,2.750999927520752,151,-1.0,-1.0,0.01600000075995922,0.5600000023841858
19.0,1.7640000581741333,159,-1.0,-1.0,0.004999999888241291,0.7200000286102295
20.0,1.8450000286102295,167,-1.0,-1.0,0.024000000208616257,0.7200000286102295
21.0,1.9129999876022339,175,-1.0,-1.0,0.06400000303983688,0.5600000023841858
22.0,1.5140000581741333,183,-1.0,-1.0,0.02199999988079071,0.6800000071525574
23.0,1.6180000305175781,191,-1.0,-1.0,0.01899999938905239,0.6000000238418579
24.0,1.8250000476837158,199,-1.0,-1.0,0.07199999690055847,0.6000000238418579
25.0,2.494999885559082,207,-1.0,-1.0,0.08399999886751175,0.5199999809265137
26.0,2.1489999294281006,215,-1.0,-1.0,0.03500000014901161,0.5199999809265137
27.0,1.930999994277954,223,-1.0,-1.0,0.01600000075995922,0.47999998927116394
28.0,1.9709999561309814,231,-1.0,-1.0,0.05000000074505806,0.6000000238418579
29.0,1.906000018119812,239,-1.0,-1.0,0.008999999612569809,0.6399999856948853
30.0,1.9620000123977661,247,-1.0,1.0,0.017000000923871994,0.6399999856948853
