epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.652999997138977,246,-1.0,-1.0,0.6499999761581421,0.5899999737739563
1.0,-1.0,0.746999979019165,493,-1.0,-1.0,0.6060000061988831,0.574999988079071
2.0,-1.0,0.6489999890327454,740,-1.0,-1.0,0.5849999785423279,0.5950000286102295
3.0,-1.0,0.6200000047683716,987,-1.0,-1.0,0.5730000138282776,0.6600000262260437
4.0,-1.0,0.6309999823570251,1234,-1.0,-1.0,0.5619999766349792,0.7149999737739563
5.0,-1.0,0.6000000238418579,1481,-1.0,-1.0,0.5559999942779541,0.7049999833106995
6.0,-1.0,0.5490000247955322,1728,-1.0,-1.0,0.5440000295639038,0.7749999761581421
7.0,-1.0,0.6150000095367432,1975,-1.0,-1.0,0.5429999828338623,0.6800000071525574
8.0,-1.0,0.5860000252723694,2222,-1.0,-1.0,0.5360000133514404,0.7149999737739563
9.0,-1.0,0.5460000038146973,2469,-1.0,-1.0,0.531000018119812,0.7099999785423279
10.0,-1.0,0.5040000081062317,2716,-1.0,-1.0,0.5230000019073486,0.7549999952316284
11.0,-1.0,0.5090000033378601,2963,-1.0,-1.0,0.5149999856948853,0.7749999761581421
12.0,-1.0,0.550000011920929,3210,-1.0,-1.0,0.5120000243186951,0.6600000262260437
13.0,-1.0,0.5609999895095825,3457,-1.0,-1.0,0.5099999904632568,0.7250000238418579
14.0,-1.0,0.5080000162124634,3704,-1.0,-1.0,0.49799999594688416,0.7099999785423279
15.0,-1.0,0.42399999499320984,3951,-1.0,-1.0,0.48899999260902405,0.800000011920929
16.0,-1.0,0.43299999833106995,4198,-1.0,-1.0,0.47999998927116394,0.8199999928474426
17.0,-1.0,0.3179999887943268,4445,-1.0,-1.0,0.4699999988079071,0.8849999904632568
18.0,-1.0,0.34299999475479126,4692,-1.0,-1.0,0.47099998593330383,0.8550000190734863
19.0,-1.0,0.3370000123977661,4939,-1.0,-1.0,0.453000009059906,0.9150000214576721
20.0,-1.0,0.3310000002384186,5186,-1.0,-1.0,0.4480000138282776,0.8700000047683716
21.0,-1.0,0.4189999997615814,5433,-1.0,-1.0,0.4339999854564667,0.7649999856948853
22.0,-1.0,0.27900001406669617,5680,-1.0,-1.0,0.4309999942779541,0.8899999856948853
23.0,-1.0,0.23199999332427979,5927,-1.0,-1.0,0.41999998688697815,0.9399999976158142
24.0,-1.0,0.19699999690055847,6174,-1.0,-1.0,0.40400001406669617,0.8899999856948853
25.0,-1.0,0.2529999911785126,6421,-1.0,-1.0,0.3959999978542328,0.8999999761581421
26.0,-1.0,0.25,6668,-1.0,-1.0,0.38199999928474426,0.9049999713897705
27.0,-1.0,0.1589999943971634,6915,-1.0,-1.0,0.36800000071525574,0.9750000238418579
