epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
45.0,-1.0,2.6449999809265137,183,-1.0,-1.0,0.003000000026077032,0.6299999952316284
46.0,-1.0,2.6700000762939453,187,-1.0,-1.0,0.0,0.6200000047683716
47.0,-1.0,2.690000057220459,191,-1.0,-1.0,0.0,0.6200000047683716
48.0,-1.0,2.743000030517578,195,-1.0,-1.0,0.006000000052154064,0.6200000047683716
49.0,-1.0,2.8010001182556152,199,-1.0,-1.0,0.0010000000474974513,0.6100000143051147
50.0,-1.0,2.869999885559082,203,-1.0,-1.0,0.0,0.6100000143051147
51.0,-1.0,2.924999952316284,207,-1.0,-1.0,0.0,0.6000000238418579
52.0,-1.0,2.9560000896453857,211,-1.0,-1.0,0.0,0.6000000238418579
53.0,-1.0,2.9800000190734863,215,-1.0,-1.0,0.0,0.6200000047683716
54.0,-1.0,2.994999885559082,219,-1.0,-1.0,0.0,0.6200000047683716
55.0,-1.0,3.0329999923706055,223,-1.0,-1.0,0.0,0.6100000143051147
56.0,-1.0,3.0339999198913574,227,-1.0,-1.0,0.0010000000474974513,0.5899999737739563
57.0,-1.0,3.0439999103546143,231,-1.0,-1.0,0.0,0.6200000047683716
58.0,-1.0,3.0820000171661377,235,-1.0,-1.0,0.0,0.6299999952316284
59.0,-1.0,3.061000108718872,239,-1.0,-1.0,0.0010000000474974513,0.6200000047683716
60.0,-1.0,3.0490000247955322,243,-1.0,-1.0,0.0010000000474974513,0.6100000143051147
61.0,-1.0,3.0329999923706055,247,-1.0,-1.0,0.0,0.6399999856948853
62.0,-1.0,3.0260000228881836,251,-1.0,-1.0,0.0,0.6299999952316284
63.0,-1.0,3.0369999408721924,255,-1.0,-1.0,0.0020000000949949026,0.6299999952316284
64.0,-1.0,3.002000093460083,259,-1.0,-1.0,0.003000000026077032,0.6100000143051147
65.0,-1.0,2.992000102996826,263,-1.0,-1.0,0.0,0.6299999952316284
66.0,-1.0,3.0190000534057617,267,-1.0,-1.0,0.0,0.6399999856948853
67.0,-1.0,3.0369999408721924,271,-1.0,-1.0,0.0,0.6399999856948853
68.0,-1.0,3.069999933242798,275,-1.0,-1.0,0.0,0.6399999856948853
69.0,-1.0,3.0929999351501465,279,-1.0,-1.0,0.0,0.6399999856948853
70.0,-1.0,3.01200008392334,283,-1.0,-1.0,0.004000000189989805,0.6600000262260437
71.0,-1.0,3.0769999027252197,287,-1.0,-1.0,0.0020000000949949026,0.6200000047683716
72.0,-1.0,3.1470000743865967,291,-1.0,-1.0,0.0,0.5799999833106995
73.0,-1.0,3.2049999237060547,295,-1.0,-1.0,0.0,0.5699999928474426
74.0,-1.0,3.2320001125335693,299,-1.0,-1.0,0.0,0.5699999928474426
75.0,-1.0,3.2790000438690186,303,-1.0,-1.0,0.0,0.5699999928474426
76.0,-1.0,3.309999942779541,307,-1.0,-1.0,0.0,0.5899999737739563
77.0,-1.0,3.365999937057495,311,-1.0,-1.0,0.0,0.5899999737739563
78.0,-1.0,3.3959999084472656,315,-1.0,-1.0,0.0,0.5799999833106995
79.0,-1.0,3.434000015258789,319,-1.0,-1.0,0.0,0.5799999833106995
80.0,-1.0,3.246999979019165,323,-1.0,-1.0,0.003000000026077032,0.5899999737739563
81.0,-1.0,3.3410000801086426,327,-1.0,-1.0,0.0,0.6299999952316284
82.0,-1.0,3.427999973297119,331,-1.0,-1.0,0.0,0.6100000143051147
83.0,-1.0,3.380000114440918,335,-1.0,-1.0,0.00800000037997961,0.6100000143051147
84.0,-1.0,4.013999938964844,339,-1.0,-1.0,0.00800000037997961,0.6000000238418579
85.0,-1.0,5.251999855041504,343,-1.0,-1.0,0.0,0.5799999833106995
86.0,-1.0,5.013999938964844,347,-1.0,-1.0,0.029999999329447746,0.6200000047683716
87.0,-1.0,3.5179998874664307,351,-1.0,-1.0,0.027000000700354576,0.6000000238418579
88.0,-1.0,3.177999973297119,355,-1.0,-1.0,0.014999999664723873,0.6000000238418579
89.0,-1.0,3.2249999046325684,359,-1.0,-1.0,0.006000000052154064,0.6299999952316284
90.0,-1.0,3.4839999675750732,363,-1.0,-1.0,0.0,0.6000000238418579
91.0,-1.0,3.0480000972747803,367,-1.0,-1.0,0.057999998331069946,0.6299999952316284
92.0,-1.0,2.6389999389648438,371,-1.0,-1.0,0.020999999716877937,0.5899999737739563
93.0,-1.0,2.9119999408721924,375,-1.0,-1.0,0.024000000208616257,0.6299999952316284
94.0,-1.0,5.388000011444092,379,-1.0,-1.0,0.09300000220537186,0.5600000023841858
95.0,-1.0,3.4149999618530273,383,-1.0,-1.0,0.19300000369548798,0.550000011920929
96.0,-1.0,3.111999988555908,387,-1.0,-1.0,0.09700000286102295,0.5799999833106995
97.0,-1.0,3.2760000228881836,391,-1.0,-1.0,0.019999999552965164,0.550000011920929
98.0,-1.0,3.3369998931884766,395,-1.0,-1.0,0.029999999329447746,0.5400000214576721
99.0,-1.0,3.4119999408721924,399,-1.0,-1.0,0.024000000208616257,0.5299999713897705
100.0,-1.0,3.4140000343322754,403,-1.0,1.0,0.008999999612569809,0.5099999904632568
