epoch,eval_loss,step,train_loss
0.0,0.6779999732971191,239,0.6439999938011169
1.0,0.6800000071525574,479,0.597000002861023
2.0,0.6779999732971191,719,0.5809999704360962
3.0,0.6589999794960022,959,0.5759999752044678
4.0,0.6840000152587891,1199,0.5580000281333923
5.0,0.6299999952316284,1439,0.5529999732971191
6.0,0.6050000190734863,1679,0.5490000247955322
7.0,0.6069999933242798,1919,0.5350000262260437
8.0,0.6169999837875366,2159,0.5350000262260437
9.0,0.6330000162124634,2399,0.531000018119812
10.0,0.6200000047683716,2639,0.5210000276565552
11.0,0.656000018119812,2879,0.5189999938011169
12.0,0.6169999837875366,3119,0.5139999985694885
13.0,0.6259999871253967,3359,0.5080000162124634
14.0,0.6869999766349792,3599,0.5
15.0,0.6340000033378601,3839,0.4950000047683716
16.0,0.6489999890327454,4079,0.4819999933242798
17.0,0.6240000128746033,4319,0.47699999809265137
18.0,0.675000011920929,4559,0.46399998664855957
19.0,0.6019999980926514,4799,0.4650000035762787
20.0,0.5839999914169312,5039,0.4490000009536743
21.0,0.6320000290870667,5279,0.4440000057220459
22.0,0.6119999885559082,5519,0.4359999895095825
23.0,0.6629999876022339,5759,0.4169999957084656
24.0,0.6430000066757202,5999,0.42399999499320984
25.0,0.671999990940094,6239,0.4059999883174896
26.0,0.6430000066757202,6479,0.40700000524520874
27.0,0.5680000185966492,6719,0.3959999978542328
28.0,0.6340000033378601,6959,0.3880000114440918
29.0,0.6800000071525574,7199,0.3700000047683716
30.0,0.6539999842643738,7439,0.36000001430511475
31.0,0.7900000214576721,7679,0.35499998927116394
32.0,0.6919999718666077,7919,0.34599998593330383
33.0,0.5770000219345093,8159,0.3440000116825104
34.0,0.6449999809265137,8399,0.32499998807907104
35.0,0.6019999980926514,8639,0.31700000166893005
36.0,0.8230000138282776,8879,0.3140000104904175
37.0,0.890999972820282,9119,0.29600000381469727
38.0,0.7490000128746033,9359,0.289000004529953
39.0,0.9020000100135803,9599,0.28200000524520874
40.0,0.8339999914169312,9839,0.2849999964237213
41.0,0.9369999766349792,10079,0.26600000262260437
42.0,0.722000002861023,10319,0.2540000081062317
43.0,0.6919999718666077,10559,0.2460000067949295
44.0,1.0160000324249268,10799,0.24699999392032623
45.0,0.9010000228881836,11039,0.2409999966621399
46.0,0.9800000190734863,11279,0.23600000143051147
47.0,0.9760000109672546,11519,0.22699999809265137
48.0,1.0290000438690186,11759,0.210999995470047
49.0,1.0369999408721924,11999,0.2150000035762787
50.0,1.156000018119812,12239,0.20200000703334808
51.0,1.3109999895095825,12479,0.20100000500679016
52.0,1.3009999990463257,12719,0.20100000500679016
53.0,1.25600004196167,12959,0.1899999976158142
54.0,1.3869999647140503,13199,0.19099999964237213
55.0,1.2640000581741333,13439,0.1860000044107437
56.0,1.3969999551773071,13679,0.18000000715255737
57.0,1.194000005722046,13919,0.18299999833106995
58.0,1.2569999694824219,14159,0.1679999977350235
59.0,1.4839999675750732,14399,0.164000004529953
60.0,1.0920000076293945,14639,0.16500000655651093
61.0,1.246999979019165,14879,0.15399999916553497
62.0,1.3980000019073486,15119,0.15299999713897705
63.0,1.2380000352859497,15359,0.15199999511241913
64.0,1.6160000562667847,15599,0.15700000524520874
65.0,1.4709999561309814,15839,0.14100000262260437
66.0,1.4739999771118164,16079,0.13199999928474426
67.0,1.906000018119812,16319,0.14800000190734863
68.0,1.8259999752044678,16559,0.14100000262260437
69.0,1.3309999704360962,16799,0.14000000059604645
70.0,1.63100004196167,17039,0.1340000033378601
71.0,1.6890000104904175,17279,0.1469999998807907
72.0,1.4769999980926514,17519,0.14100000262260437
73.0,1.3680000305175781,17759,0.14800000190734863
74.0,1.9509999752044678,17999,0.13600000739097595
75.0,2.0869998931884766,18239,0.12300000339746475
76.0,1.909000039100647,18479,0.11900000274181366
77.0,1.6330000162124634,18719,0.12200000137090683
78.0,2.380000114440918,18959,0.11800000071525574
79.0,1.7000000476837158,19199,0.125
80.0,1.5770000219345093,19439,0.1120000034570694
81.0,1.5880000591278076,19679,0.12399999797344208
82.0,1.6260000467300415,19919,0.11599999666213989
83.0,1.4839999675750732,20159,0.11599999666213989
84.0,1.6929999589920044,20399,0.11500000208616257
85.0,1.8769999742507935,20639,0.11400000005960464
86.0,1.8730000257492065,20879,0.125
87.0,1.8890000581741333,21119,0.10300000011920929
88.0,1.7430000305175781,21359,0.10000000149011612
89.0,1.8730000257492065,21599,0.1120000034570694
90.0,1.871000051498413,21839,0.10000000149011612
91.0,2.0260000228881836,22079,0.10300000011920929
92.0,1.4609999656677246,22319,0.11400000005960464
93.0,1.4589999914169312,22559,0.10599999874830246
94.0,1.555999994277954,22799,0.10499999672174454
95.0,1.9600000381469727,23039,0.09700000286102295
96.0,1.8009999990463257,23279,0.10400000214576721
97.0,1.6729999780654907,23519,0.1120000034570694
98.0,1.4859999418258667,23759,0.0989999994635582
99.0,1.7339999675750732,23999,0.09799999743700027
100.0,1.565000057220459,24239,0.11500000208616257
