epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.6549999713897705,932,-1.0,-1.0,0.6179999709129333,0.6129999756813049
1.0,0.5180000066757202,1865,-1.0,-1.0,0.5820000171661377,0.7710000276565552
2.0,0.5740000009536743,2798,-1.0,-1.0,0.574999988079071,0.652999997138977
3.0,0.5320000052452087,3731,-1.0,-1.0,0.578000009059906,0.6029999852180481
4.0,0.6959999799728394,4664,-1.0,-1.0,0.5759999752044678,0.37400001287460327
5.0,0.5669999718666077,5597,-1.0,-1.0,0.5740000009536743,0.8320000171661377
6.0,0.5699999928474426,6530,-1.0,-1.0,0.5740000009536743,0.7609999775886536
7.0,0.6769999861717224,7463,-1.0,-1.0,0.5630000233650208,0.4580000042915344
8.0,0.6150000095367432,8396,-1.0,-1.0,0.5630000233650208,0.3970000147819519
9.0,0.6169999837875366,9329,-1.0,-1.0,0.5649999976158142,0.4749999940395355
10.0,0.734000027179718,10262,-1.0,-1.0,0.5609999895095825,0.5559999942779541
11.0,0.628000020980835,11195,-1.0,-1.0,0.5580000281333923,0.781000018119812
12.0,0.5180000066757202,12128,-1.0,-1.0,0.5550000071525574,0.8550000190734863
13.0,0.9390000104904175,13061,-1.0,-1.0,0.5529999732971191,0.7910000085830688
14.0,0.5609999895095825,13994,-1.0,-1.0,0.5550000071525574,0.49799999594688416
15.0,0.7279999852180481,14927,-1.0,-1.0,0.5440000295639038,0.7639999985694885
16.0,0.859000027179718,15860,-1.0,-1.0,0.5460000038146973,0.4950000047683716
17.0,0.6430000066757202,16793,-1.0,-1.0,0.5400000214576721,0.7509999871253967
18.0,0.5770000219345093,17726,-1.0,-1.0,0.5400000214576721,0.5559999942779541
19.0,0.5550000071525574,18659,-1.0,-1.0,0.5370000004768372,0.5619999766349792
20.0,0.5799999833106995,19592,-1.0,-1.0,0.5350000262260437,0.5490000247955322
21.0,0.6470000147819519,20525,-1.0,-1.0,0.5329999923706055,0.5590000152587891
22.0,0.6449999809265137,21458,-1.0,-1.0,0.5329999923706055,0.6970000267028809
23.0,0.5569999814033508,22391,-1.0,-1.0,0.5320000052452087,0.7850000262260437
24.0,0.6100000143051147,23324,-1.0,-1.0,0.5239999890327454,0.49799999594688416
25.0,0.6069999933242798,24257,-1.0,-1.0,0.5289999842643738,0.5490000247955322
26.0,0.5460000038146973,25190,-1.0,-1.0,0.5220000147819519,0.5720000267028809
27.0,0.6330000162124634,26123,-1.0,-1.0,0.5189999938011169,0.5860000252723694
28.0,0.5680000185966492,27056,-1.0,-1.0,0.5239999890327454,0.5820000171661377
29.0,0.800000011920929,27989,-1.0,-1.0,0.5239999890327454,0.5889999866485596
30.0,0.6940000057220459,28922,-1.0,-1.0,0.5180000066757202,0.5789999961853027
31.0,0.8040000200271606,29855,-1.0,-1.0,0.5260000228881836,0.4309999942779541
32.0,0.7329999804496765,30788,-1.0,-1.0,0.5249999761581421,0.5189999938011169
33.0,0.5220000147819519,31721,-1.0,-1.0,0.5120000243186951,0.5690000057220459
34.0,0.5350000262260437,32654,-1.0,-1.0,0.5130000114440918,0.7269999980926514
35.0,0.6449999809265137,33587,-1.0,-1.0,0.5109999775886536,0.49799999594688416
36.0,0.6190000176429749,34520,-1.0,-1.0,0.5080000162124634,0.5820000171661377
37.0,0.5659999847412109,35453,-1.0,-1.0,0.5139999985694885,0.5659999847412109
38.0,0.5910000205039978,36386,-1.0,-1.0,0.5040000081062317,0.828000009059906
39.0,0.49799999594688416,37319,-1.0,-1.0,0.5040000081062317,0.6399999856948853
40.0,0.5920000076293945,38252,-1.0,-1.0,0.49799999594688416,0.6359999775886536
41.0,0.5559999942779541,39185,-1.0,-1.0,0.4970000088214874,0.5820000171661377
42.0,0.5249999761581421,40118,-1.0,-1.0,0.4909999966621399,0.746999979019165
43.0,0.7170000076293945,41051,-1.0,-1.0,0.4880000054836273,0.6129999756813049
44.0,0.5519999861717224,41984,-1.0,-1.0,0.49000000953674316,0.5120000243186951
45.0,0.6039999723434448,42917,-1.0,-1.0,0.48899999260902405,0.609000027179718
46.0,0.5740000009536743,43850,-1.0,-1.0,0.4860000014305115,0.6399999856948853
47.0,0.675000011920929,44783,-1.0,-1.0,0.4819999933242798,0.5189999938011169
48.0,0.7639999985694885,45716,-1.0,-1.0,0.4749999940395355,0.5989999771118164
49.0,0.527999997138977,46649,-1.0,-1.0,0.47600001096725464,0.7710000276565552
50.0,0.6489999890327454,47582,-1.0,-1.0,0.48100000619888306,0.6570000052452087
51.0,0.7860000133514404,48515,-1.0,-1.0,0.4620000123977661,0.6159999966621399
52.0,1.093999981880188,49448,-1.0,-1.0,0.46399998664855957,0.45100000500679016
53.0,0.5889999866485596,50381,-1.0,-1.0,0.4620000123977661,0.5820000171661377
54.0,0.5329999923706055,51314,-1.0,-1.0,0.4580000042915344,0.6940000057220459
55.0,0.527999997138977,52247,-1.0,-1.0,0.45500001311302185,0.7609999775886536
56.0,0.7260000109672546,53180,-1.0,-1.0,0.44999998807907104,0.5929999947547913
57.0,0.7089999914169312,54113,-1.0,-1.0,0.4440000057220459,0.6800000071525574
58.0,1.3480000495910645,55046,-1.0,-1.0,0.4440000057220459,0.5989999771118164
59.0,1.1319999694824219,55979,-1.0,-1.0,0.4300000071525574,0.652999997138977
60.0,0.9670000076293945,56912,-1.0,-1.0,0.421999990940094,0.5490000247955322
61.0,0.8659999966621399,57845,-1.0,-1.0,0.4359999895095825,0.7609999775886536
62.0,0.7099999785423279,58778,-1.0,-1.0,0.421999990940094,0.7269999980926514
63.0,0.8550000190734863,59711,-1.0,-1.0,0.4169999957084656,0.6629999876022339
64.0,1.1069999933242798,60644,-1.0,-1.0,0.42800000309944153,0.6769999861717224
65.0,1.0750000476837158,61577,-1.0,-1.0,0.414000004529953,0.7310000061988831
66.0,0.8389999866485596,62510,-1.0,-1.0,0.42100000381469727,0.7540000081062317
67.0,1.3509999513626099,63443,-1.0,-1.0,0.4300000071525574,0.5989999771118164
68.0,1.3459999561309814,64376,-1.0,-1.0,0.40799999237060547,0.6230000257492065
69.0,1.1449999809265137,65309,-1.0,-1.0,0.4129999876022339,0.6159999966621399
70.0,0.9459999799728394,66242,-1.0,-1.0,0.4020000100135803,0.699999988079071
71.0,1.2640000581741333,67175,-1.0,-1.0,0.38600000739097595,0.6129999756813049
72.0,0.968999981880188,68108,-1.0,-1.0,0.3919999897480011,0.6499999761581421
73.0,1.4730000495910645,69041,-1.0,-1.0,0.38499999046325684,0.6499999761581421
74.0,0.8040000200271606,69974,-1.0,-1.0,0.3840000033378601,0.6970000267028809
75.0,0.8209999799728394,70907,-1.0,-1.0,0.37700000405311584,0.7409999966621399
76.0,1.2450000047683716,71840,-1.0,-1.0,0.37599998712539673,0.6570000052452087
77.0,1.4730000495910645,72773,-1.0,-1.0,0.3720000088214874,0.6299999952316284
78.0,0.652999997138977,73706,-1.0,-1.0,0.3700000047683716,0.6629999876022339
79.0,0.6349999904632568,74639,-1.0,-1.0,0.36399999260902405,0.6200000047683716
80.0,1.0269999504089355,75572,-1.0,-1.0,0.35899999737739563,0.6629999876022339
81.0,1.5759999752044678,76505,-1.0,-1.0,0.35199999809265137,0.5690000057220459
82.0,1.125,77438,-1.0,-1.0,0.3529999852180481,0.7269999980926514
83.0,1.3509999513626099,78371,-1.0,-1.0,0.32499998807907104,0.7440000176429749
84.0,1.694000005722046,79304,-1.0,-1.0,0.34599998593330383,0.5789999961853027
85.0,1.3209999799728394,80237,-1.0,-1.0,0.34299999475479126,0.6060000061988831
86.0,2.0820000171661377,81170,-1.0,-1.0,0.3240000009536743,0.5960000157356262
87.0,1.0130000114440918,82103,-1.0,-1.0,0.3370000123977661,0.6570000052452087
88.0,0.796999990940094,83036,-1.0,-1.0,0.3400000035762787,0.7039999961853027
89.0,1.093000054359436,83969,-1.0,-1.0,0.3230000138282776,0.7139999866485596
90.0,1.4490000009536743,84902,-1.0,-1.0,0.33399999141693115,0.6399999856948853
91.0,1.0870000123977661,85835,-1.0,-1.0,0.3149999976158142,0.7170000076293945
92.0,2.3489999771118164,86768,-1.0,-1.0,0.3070000112056732,0.6230000257492065
93.0,1.4490000009536743,87701,-1.0,-1.0,0.3089999854564667,0.6769999861717224
94.0,1.4769999980926514,88634,-1.0,-1.0,0.32499998807907104,0.5960000157356262
95.0,1.6130000352859497,89567,-1.0,-1.0,0.3059999942779541,0.7369999885559082
96.0,1.3489999771118164,90500,-1.0,-1.0,0.3160000145435333,0.7310000061988831
97.0,2.0480000972747803,91433,-1.0,-1.0,0.3149999976158142,0.652999997138977
98.0,1.3380000591278076,92366,-1.0,-1.0,0.289000004529953,0.7369999885559082
99.0,1.1820000410079956,93299,-1.0,-1.0,0.3140000104904175,0.7070000171661377
100.0,1.74399995803833,94232,-1.0,-1.0,0.3059999942779541,0.6729999780654907
101.0,1.6019999980926514,95165,-1.0,-1.0,0.30300000309944153,0.5960000157356262
102.0,1.7170000076293945,96098,-1.0,-1.0,0.3100000023841858,0.6230000257492065
103.0,3.438999891281128,97031,-1.0,-1.0,0.2879999876022339,0.6669999957084656
104.0,2.010999917984009,97964,-1.0,-1.0,0.28299999237060547,0.6669999957084656
105.0,1.128999948501587,98897,-1.0,-1.0,0.30000001192092896,0.6430000066757202
106.0,1.430999994277954,99830,-1.0,-1.0,0.2919999957084656,0.6600000262260437
107.0,1.8209999799728394,100763,-1.0,-1.0,0.296999990940094,0.699999988079071
108.0,1.909999966621399,101696,-1.0,-1.0,0.28299999237060547,0.7540000081062317
109.0,1.6720000505447388,102629,-1.0,-1.0,0.28700000047683716,0.6159999966621399
110.0,2.4130001068115234,103562,-1.0,-1.0,0.27799999713897705,0.6430000066757202
111.0,2.2709999084472656,104495,-1.0,-1.0,0.2809999883174896,0.6700000166893005
112.0,3.2679998874664307,105428,-1.0,-1.0,0.3179999887943268,0.6359999775886536
113.0,2.864000082015991,106361,-1.0,-1.0,0.2770000100135803,0.6899999976158142
114.0,1.4709999561309814,107294,-1.0,-1.0,0.26600000262260437,0.6869999766349792
115.0,1.5019999742507935,108227,-1.0,-1.0,0.2849999964237213,0.6769999861717224
116.0,3.0160000324249268,109160,-1.0,-1.0,0.2540000081062317,0.6840000152587891
117.0,1.1460000276565552,110093,-1.0,-1.0,0.28299999237060547,0.7580000162124634
118.0,1.600000023841858,111026,-1.0,-1.0,0.26600000262260437,0.6499999761581421
119.0,1.7009999752044678,111959,-1.0,-1.0,0.25099998712539673,0.6259999871253967
120.0,2.996000051498413,112892,-1.0,-1.0,0.257999986410141,0.6669999957084656
121.0,2.930999994277954,113825,-1.0,-1.0,0.25999999046325684,0.6899999976158142
122.0,1.6920000314712524,114758,-1.0,-1.0,0.257999986410141,0.699999988079071
123.0,2.052999973297119,115691,-1.0,-1.0,0.27300000190734863,0.7239999771118164
124.0,2.25,116624,-1.0,-1.0,0.2549999952316284,0.6600000262260437
125.0,1.690000057220459,117557,-1.0,-1.0,0.2529999911785126,0.6800000071525574
126.0,1.777999997138977,118490,-1.0,-1.0,0.25200000405311584,0.7070000171661377
127.0,1.4859999418258667,119423,-1.0,-1.0,0.24500000476837158,0.6899999976158142
