epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.7549999952316284,7,-1.0,-1.0,1.1640000343322754,0.47999998927116394
1.0,0.7210000157356262,15,-1.0,-1.0,0.5009999871253967,0.5600000023841858
2.0,0.7649999856948853,23,-1.0,-1.0,0.414000004529953,0.5600000023841858
3.0,0.8460000157356262,31,-1.0,-1.0,0.34200000762939453,0.5199999809265137
4.0,1.2339999675750732,39,-1.0,-1.0,0.3190000057220459,0.47999998927116394
5.0,1.1339999437332153,47,-1.0,-1.0,0.2709999978542328,0.5199999809265137
6.0,0.9169999957084656,55,-1.0,-1.0,0.1340000033378601,0.6399999856948853
7.0,0.972000002861023,63,-1.0,-1.0,0.11999999731779099,0.6800000071525574
8.0,0.9300000071525574,71,-1.0,-1.0,0.24400000274181366,0.6800000071525574
9.0,0.9959999918937683,79,-1.0,-1.0,0.07599999755620956,0.6800000071525574
10.0,1.1790000200271606,87,-1.0,-1.0,0.020999999716877937,0.6399999856948853
11.0,1.2419999837875366,95,-1.0,-1.0,0.02500000037252903,0.6000000238418579
12.0,1.190000057220459,103,-1.0,-1.0,0.01600000075995922,0.6399999856948853
13.0,1.2389999628067017,111,-1.0,-1.0,0.010999999940395355,0.6399999856948853
14.0,1.340999960899353,119,-1.0,-1.0,0.014000000432133675,0.6399999856948853
15.0,1.4839999675750732,127,-1.0,-1.0,0.00800000037997961,0.6399999856948853
16.0,1.5609999895095825,135,-1.0,-1.0,0.010999999940395355,0.6000000238418579
17.0,1.5169999599456787,143,-1.0,-1.0,0.014999999664723873,0.6399999856948853
18.0,1.4320000410079956,151,-1.0,-1.0,0.004999999888241291,0.6399999856948853
19.0,1.3350000381469727,159,-1.0,-1.0,0.004000000189989805,0.6800000071525574
20.0,1.5260000228881836,167,-1.0,-1.0,0.014000000432133675,0.6000000238418579
21.0,2.369999885559082,175,-1.0,-1.0,0.032999999821186066,0.5199999809265137
22.0,1.5859999656677246,183,-1.0,-1.0,0.05000000074505806,0.6399999856948853
23.0,1.4320000410079956,191,-1.0,-1.0,0.010999999940395355,0.7599999904632568
24.0,1.6230000257492065,199,-1.0,-1.0,0.027000000700354576,0.6399999856948853
25.0,1.9859999418258667,207,-1.0,-1.0,0.017000000923871994,0.5199999809265137
26.0,2.2860000133514404,215,-1.0,-1.0,0.00800000037997961,0.5600000023841858
27.0,2.36899995803833,223,-1.0,-1.0,0.006000000052154064,0.5600000023841858
28.0,1.4589999914169312,231,-1.0,-1.0,0.050999999046325684,0.7200000286102295
29.0,1.3630000352859497,239,-1.0,-1.0,0.06800000369548798,0.6800000071525574
30.0,2.11899995803833,247,-1.0,0.9729999899864197,0.035999998450279236,0.6000000238418579
