epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.6779999732971191,57,-1.0,-1.0,0.5410000085830688,0.5249999761581421
1.0,-1.0,1.065999984741211,115,-1.0,-1.0,0.4880000054836273,0.5299999713897705
2.0,-1.0,0.6959999799728394,173,-1.0,-1.0,0.4560000002384186,0.5849999785423279
3.0,-1.0,0.6840000152587891,231,-1.0,-1.0,0.4449999928474426,0.574999988079071
4.0,-1.0,0.7239999771118164,289,-1.0,-1.0,0.4429999887943268,0.5350000262260437
5.0,-1.0,0.6389999985694885,347,-1.0,-1.0,0.42100000381469727,0.6449999809265137
6.0,-1.0,0.8289999961853027,405,-1.0,-1.0,0.4059999883174896,0.6050000190734863
7.0,-1.0,0.6779999732971191,463,-1.0,-1.0,0.4129999876022339,0.574999988079071
8.0,-1.0,0.7450000047683716,521,-1.0,-1.0,0.3869999945163727,0.5699999928474426
9.0,-1.0,0.7739999890327454,579,-1.0,-1.0,0.3720000088214874,0.5950000286102295
10.0,-1.0,0.7229999899864197,637,-1.0,-1.0,0.3869999945163727,0.5550000071525574
11.0,-1.0,0.8510000109672546,695,-1.0,-1.0,0.3779999911785126,0.5899999737739563
12.0,-1.0,0.765999972820282,753,-1.0,-1.0,0.35600000619888306,0.6100000143051147
13.0,-1.0,0.7860000133514404,811,-1.0,-1.0,0.3569999933242798,0.5899999737739563
14.0,-1.0,0.7319999933242798,869,-1.0,-1.0,0.3479999899864197,0.5899999737739563
15.0,-1.0,0.7210000157356262,927,-1.0,-1.0,0.33500000834465027,0.6449999809265137
16.0,-1.0,0.9089999794960022,985,-1.0,-1.0,0.3149999976158142,0.5950000286102295
17.0,-1.0,0.7860000133514404,1043,-1.0,-1.0,0.30300000309944153,0.5799999833106995
18.0,-1.0,0.968999981880188,1101,-1.0,-1.0,0.29600000381469727,0.6200000047683716
19.0,-1.0,1.184000015258789,1159,-1.0,-1.0,0.29499998688697815,0.6100000143051147
20.0,-1.0,0.8690000176429749,1217,-1.0,-1.0,0.28299999237060547,0.6150000095367432
21.0,-1.0,1.1319999694824219,1275,-1.0,-1.0,0.2720000147819519,0.6050000190734863
22.0,-1.0,0.8920000195503235,1333,-1.0,-1.0,0.2770000100135803,0.5699999928474426
23.0,-1.0,1.1419999599456787,1391,-1.0,-1.0,0.2370000034570694,0.6399999856948853
