epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.8009999990463257,7,-1.0,-1.0,1.1299999952316284,0.5600000023841858
1.0,0.8149999976158142,15,-1.0,-1.0,0.5260000228881836,0.47999998927116394
2.0,0.8080000281333923,23,-1.0,-1.0,0.4050000011920929,0.47999998927116394
3.0,0.8489999771118164,31,-1.0,-1.0,0.30000001192092896,0.47999998927116394
4.0,0.8659999966621399,39,-1.0,-1.0,0.24500000476837158,0.6399999856948853
5.0,0.9179999828338623,47,-1.0,-1.0,0.1679999977350235,0.6399999856948853
6.0,1.0579999685287476,55,-1.0,-1.0,0.0949999988079071,0.6399999856948853
7.0,1.1480000019073486,63,-1.0,-1.0,0.057999998331069946,0.6399999856948853
8.0,1.2020000219345093,71,-1.0,-1.0,0.024000000208616257,0.6399999856948853
9.0,1.2769999504089355,79,-1.0,-1.0,0.020999999716877937,0.6399999856948853
10.0,1.3309999704360962,87,-1.0,-1.0,0.014999999664723873,0.6399999856948853
11.0,1.3960000276565552,95,-1.0,-1.0,0.010999999940395355,0.6399999856948853
12.0,1.5920000076293945,103,-1.0,-1.0,0.03400000184774399,0.6399999856948853
13.0,1.7100000381469727,111,-1.0,-1.0,0.017000000923871994,0.6399999856948853
14.0,1.4429999589920044,119,-1.0,-1.0,0.04500000178813934,0.6399999856948853
15.0,1.5420000553131104,127,-1.0,-1.0,0.03200000151991844,0.6000000238418579
16.0,1.6950000524520874,135,-1.0,-1.0,0.06800000369548798,0.6399999856948853
17.0,1.402999997138977,143,-1.0,-1.0,0.024000000208616257,0.6800000071525574
18.0,1.965000033378601,151,-1.0,-1.0,0.08299999684095383,0.6000000238418579
19.0,1.9299999475479126,159,-1.0,-1.0,0.03999999910593033,0.6000000238418579
20.0,1.75,167,-1.0,-1.0,0.1379999965429306,0.6800000071525574
21.0,2.319999933242798,175,-1.0,-1.0,0.02500000037252903,0.5199999809265137
22.0,2.0230000019073486,183,-1.0,-1.0,0.06400000303983688,0.5600000023841858
23.0,1.590000033378601,191,-1.0,-1.0,0.09799999743700027,0.6399999856948853
24.0,1.8539999723434448,199,-1.0,-1.0,0.11999999731779099,0.6399999856948853
25.0,1.5429999828338623,207,-1.0,-1.0,0.06400000303983688,0.7200000286102295
26.0,1.5809999704360962,215,-1.0,-1.0,0.11299999803304672,0.6399999856948853
27.0,1.7640000581741333,223,-1.0,-1.0,0.017999999225139618,0.6000000238418579
28.0,2.128000020980835,231,-1.0,-1.0,0.03400000184774399,0.5600000023841858
29.0,1.840999960899353,239,-1.0,-1.0,0.06300000101327896,0.6399999856948853
30.0,1.6549999713897705,247,-1.0,1.0,0.007000000216066837,0.6800000071525574
