epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.8320000171661377,7,-1.0,-1.0,1.1100000143051147,0.47999998927116394
1.0,0.7129999995231628,15,-1.0,-1.0,0.5109999775886536,0.5600000023841858
2.0,0.7289999723434448,23,-1.0,-1.0,0.42800000309944153,0.5600000023841858
3.0,0.7720000147819519,31,-1.0,-1.0,0.29600000381469727,0.6000000238418579
4.0,0.8399999737739563,39,-1.0,-1.0,0.18799999356269836,0.6399999856948853
5.0,0.9700000286102295,47,-1.0,-1.0,0.12600000202655792,0.6800000071525574
6.0,1.1950000524520874,55,-1.0,-1.0,0.0729999989271164,0.6800000071525574
7.0,1.2929999828338623,63,-1.0,-1.0,0.04899999871850014,0.6800000071525574
8.0,1.2710000276565552,71,-1.0,-1.0,0.04399999976158142,0.6000000238418579
9.0,1.159999966621399,79,-1.0,-1.0,0.1120000034570694,0.6800000071525574
10.0,1.2319999933242798,87,-1.0,-1.0,0.032999999821186066,0.6000000238418579
11.0,1.3869999647140503,95,-1.0,-1.0,0.07599999755620956,0.6000000238418579
12.0,1.6759999990463257,103,-1.0,-1.0,0.03500000014901161,0.6000000238418579
13.0,2.055000066757202,111,-1.0,-1.0,0.02199999988079071,0.6800000071525574
14.0,2.2880001068115234,119,-1.0,-1.0,0.03200000151991844,0.6399999856948853
15.0,2.3510000705718994,127,-1.0,-1.0,0.003000000026077032,0.6399999856948853
16.0,1.8020000457763672,135,-1.0,-1.0,0.23000000417232513,0.6399999856948853
17.0,1.690999984741211,143,-1.0,-1.0,0.15399999916553497,0.6399999856948853
18.0,3.2709999084472656,151,-1.0,-1.0,0.02199999988079071,0.5600000023841858
19.0,2.046999931335449,159,-1.0,-1.0,0.11400000005960464,0.6000000238418579
20.0,1.7300000190734863,167,-1.0,-1.0,0.04600000008940697,0.6000000238418579
21.0,1.9019999504089355,175,-1.0,-1.0,0.024000000208616257,0.6000000238418579
22.0,2.440000057220459,183,-1.0,-1.0,0.03799999877810478,0.5600000023841858
23.0,3.0339999198913574,191,-1.0,-1.0,0.027000000700354576,0.5600000023841858
24.0,1.7319999933242798,199,-1.0,-1.0,0.035999998450279236,0.6000000238418579
25.0,1.718000054359436,207,-1.0,-1.0,0.02199999988079071,0.6000000238418579
26.0,1.781999945640564,215,-1.0,-1.0,0.006000000052154064,0.6399999856948853
27.0,2.121000051498413,223,-1.0,-1.0,0.006000000052154064,0.6000000238418579
28.0,2.6089999675750732,231,-1.0,-1.0,0.003000000026077032,0.5600000023841858
29.0,2.069000005722046,239,-1.0,-1.0,0.03200000151991844,0.6000000238418579
30.0,1.6619999408721924,247,-1.0,1.0,0.0020000000949949026,0.7200000286102295
