epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.6809999942779541,309,-1.0,-1.0,0.6029999852180481,0.5649999976158142
1.0,-1.0,0.6520000100135803,619,-1.0,-1.0,0.5619999766349792,0.625
2.0,-1.0,0.6069999933242798,929,-1.0,-1.0,0.5450000166893005,0.6349999904632568
3.0,-1.0,0.6420000195503235,1239,-1.0,-1.0,0.5379999876022339,0.6349999904632568
4.0,-1.0,0.6380000114440918,1549,-1.0,-1.0,0.5320000052452087,0.5950000286102295
5.0,-1.0,0.6000000238418579,1859,-1.0,-1.0,0.5270000100135803,0.675000011920929
6.0,-1.0,0.5709999799728394,2169,-1.0,-1.0,0.5170000195503235,0.6949999928474426
7.0,-1.0,0.5929999947547913,2479,-1.0,-1.0,0.515999972820282,0.7350000143051147
8.0,-1.0,0.5299999713897705,2789,-1.0,-1.0,0.5070000290870667,0.7300000190734863
9.0,-1.0,0.5329999923706055,3099,-1.0,-1.0,0.5,0.699999988079071
10.0,-1.0,0.5389999747276306,3409,-1.0,-1.0,0.4970000088214874,0.7350000143051147
11.0,-1.0,0.5130000114440918,3719,-1.0,-1.0,0.49900001287460327,0.7450000047683716
12.0,-1.0,0.5879999995231628,4029,-1.0,-1.0,0.48899999260902405,0.7049999833106995
13.0,-1.0,0.48899999260902405,4339,-1.0,-1.0,0.4860000014305115,0.8100000023841858
14.0,-1.0,0.5120000243186951,4649,-1.0,-1.0,0.4779999852180481,0.7749999761581421
15.0,-1.0,0.42500001192092896,4959,-1.0,-1.0,0.47200000286102295,0.8399999737739563
16.0,-1.0,0.41200000047683716,5269,-1.0,-1.0,0.46399998664855957,0.8149999976158142
17.0,-1.0,0.46799999475479126,5579,-1.0,-1.0,0.46799999475479126,0.800000011920929
18.0,-1.0,0.5189999938011169,5889,-1.0,-1.0,0.46000000834465027,0.7900000214576721
19.0,-1.0,0.4449999928474426,6199,-1.0,-1.0,0.453000009059906,0.8050000071525574
20.0,-1.0,0.42800000309944153,6509,-1.0,-1.0,0.4480000138282776,0.8450000286102295
21.0,-1.0,0.3580000102519989,6819,-1.0,-1.0,0.4350000023841858,0.8650000095367432
22.0,-1.0,0.3869999945163727,7129,-1.0,-1.0,0.4300000071525574,0.8650000095367432
23.0,-1.0,0.33399999141693115,7439,-1.0,-1.0,0.42899999022483826,0.875
24.0,-1.0,0.4180000126361847,7749,-1.0,-1.0,0.4180000126361847,0.8399999737739563
25.0,-1.0,0.30300000309944153,8059,-1.0,-1.0,0.4099999964237213,0.9049999713897705
26.0,-1.0,0.2809999883174896,8369,-1.0,-1.0,0.39899998903274536,0.9100000262260437
27.0,-1.0,0.30799999833106995,8679,-1.0,-1.0,0.39899998903274536,0.875
28.0,-1.0,0.22599999606609344,8989,-1.0,-1.0,0.382999986410141,0.8949999809265137
29.0,-1.0,0.22200000286102295,9299,-1.0,-1.0,0.382999986410141,0.9100000262260437
30.0,-1.0,0.22599999606609344,9609,-1.0,-1.0,0.37599998712539673,0.9200000166893005
31.0,-1.0,0.19699999690055847,9919,-1.0,-1.0,0.3610000014305115,0.949999988079071
32.0,-1.0,0.20200000703334808,10229,-1.0,-1.0,0.3580000102519989,0.9300000071525574
33.0,-1.0,0.17299999296665192,10539,-1.0,-1.0,0.33799999952316284,0.9449999928474426
34.0,-1.0,0.18199999630451202,10849,-1.0,-1.0,0.3409999907016754,0.9300000071525574
35.0,-1.0,0.1899999976158142,11159,-1.0,-1.0,0.3319999873638153,0.9549999833106995
36.0,-1.0,0.1379999965429306,11469,-1.0,-1.0,0.328000009059906,0.9700000286102295
37.0,-1.0,0.1550000011920929,11779,-1.0,-1.0,0.3240000009536743,0.9750000238418579
38.0,-1.0,0.1340000033378601,12089,-1.0,-1.0,0.30300000309944153,1.0
