epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.9039999842643738,3,-1.0,-1.0,0.7590000033378601,0.5
1.0,-1.0,1.0950000286102295,7,-1.0,-1.0,0.7269999980926514,0.49000000953674316
2.0,-1.0,1.3029999732971191,11,-1.0,-1.0,0.7710000276565552,0.5
3.0,-1.0,0.7590000033378601,15,-1.0,-1.0,0.8019999861717224,0.5099999904632568
4.0,-1.0,0.7870000004768372,19,-1.0,-1.0,0.6050000190734863,0.5099999904632568
5.0,-1.0,0.8080000281333923,23,-1.0,-1.0,0.6940000057220459,0.5099999904632568
6.0,-1.0,0.8740000128746033,27,-1.0,-1.0,0.6230000257492065,0.5699999928474426
7.0,-1.0,0.8569999933242798,31,-1.0,-1.0,0.7609999775886536,0.46000000834465027
8.0,-1.0,0.7419999837875366,35,-1.0,-1.0,0.7490000128746033,0.47999998927116394
9.0,-1.0,0.7279999852180481,39,-1.0,-1.0,0.6549999713897705,0.49000000953674316
10.0,-1.0,0.7799999713897705,43,-1.0,-1.0,0.550000011920929,0.5199999809265137
11.0,-1.0,0.7910000085830688,47,-1.0,-1.0,0.6570000052452087,0.5199999809265137
12.0,-1.0,0.746999979019165,51,-1.0,-1.0,0.46799999475479126,0.5099999904632568
13.0,-1.0,0.8809999823570251,55,-1.0,-1.0,0.4620000123977661,0.550000011920929
14.0,-1.0,0.9700000286102295,59,-1.0,-1.0,0.5699999928474426,0.5699999928474426
15.0,-1.0,0.8659999966621399,63,-1.0,-1.0,0.3959999978542328,0.6100000143051147
16.0,-1.0,1.0010000467300415,67,-1.0,-1.0,0.48500001430511475,0.5799999833106995
17.0,-1.0,1.0210000276565552,71,-1.0,-1.0,0.37700000405311584,0.550000011920929
18.0,-1.0,0.9409999847412109,75,-1.0,-1.0,0.3970000147819519,0.5600000023841858
19.0,-1.0,1.4190000295639038,79,-1.0,-1.0,0.4180000126361847,0.5400000214576721
20.0,-1.0,1.6180000305175781,83,-1.0,-1.0,0.41600000858306885,0.5600000023841858
21.0,-1.0,0.9810000061988831,87,-1.0,-1.0,0.40700000524520874,0.5799999833106995
22.0,-1.0,0.9340000152587891,91,-1.0,-1.0,0.4830000102519989,0.5600000023841858
23.0,-1.0,1.4179999828338623,95,-1.0,-1.0,0.38199999928474426,0.5600000023841858
24.0,-1.0,1.5110000371932983,99,-1.0,-1.0,0.39399999380111694,0.5600000023841858
25.0,-1.0,1.3940000534057617,103,-1.0,-1.0,0.2290000021457672,0.6200000047683716
26.0,-1.0,1.6729999780654907,107,-1.0,-1.0,0.2809999883174896,0.6299999952316284
27.0,-1.0,1.746000051498413,111,-1.0,-1.0,0.2930000126361847,0.6100000143051147
28.0,-1.0,1.7039999961853027,115,-1.0,-1.0,0.33399999141693115,0.5899999737739563
29.0,-1.0,1.5950000286102295,119,-1.0,-1.0,0.3199999928474426,0.550000011920929
30.0,-1.0,1.9320000410079956,123,-1.0,0.8799999952316284,0.20000000298023224,0.5400000214576721
