epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
50.0,-1.0,2.177999973297119,2906,-1.0,-1.0,0.07199999690055847,0.6100000143051147
51.0,-1.0,1.6380000114440918,2963,-1.0,-1.0,0.09700000286102295,0.6050000190734863
52.0,-1.0,1.9049999713897705,3020,-1.0,-1.0,0.08799999952316284,0.5899999737739563
53.0,-1.0,1.7070000171661377,3077,-1.0,-1.0,0.09700000286102295,0.5950000286102295
54.0,-1.0,1.9240000247955322,3134,-1.0,-1.0,0.07100000232458115,0.6000000238418579
55.0,-1.0,1.6619999408721924,3191,-1.0,-1.0,0.09200000017881393,0.6050000190734863
56.0,-1.0,1.875,3248,-1.0,-1.0,0.08900000154972076,0.6000000238418579
57.0,-1.0,2.0910000801086426,3305,-1.0,-1.0,0.06700000166893005,0.6100000143051147
58.0,-1.0,2.303999900817871,3362,-1.0,-1.0,0.06800000369548798,0.6100000143051147
59.0,-1.0,1.934999942779541,3419,-1.0,-1.0,0.07000000029802322,0.6000000238418579
60.0,-1.0,2.2939999103546143,3476,-1.0,-1.0,0.061000000685453415,0.5849999785423279
61.0,-1.0,1.7120000123977661,3533,-1.0,-1.0,0.06400000303983688,0.5950000286102295
62.0,-1.0,2.1540000438690186,3590,-1.0,-1.0,0.08699999749660492,0.6349999904632568
63.0,-1.0,1.815000057220459,3647,-1.0,-1.0,0.07599999755620956,0.5849999785423279
64.0,-1.0,2.244999885559082,3704,-1.0,-1.0,0.07000000029802322,0.5799999833106995
65.0,-1.0,2.046999931335449,3761,-1.0,-1.0,0.0689999982714653,0.5550000071525574
66.0,-1.0,3.3459999561309814,3818,-1.0,-1.0,0.06400000303983688,0.5849999785423279
67.0,-1.0,1.9190000295639038,3875,-1.0,-1.0,0.05999999865889549,0.6050000190734863
68.0,-1.0,2.0230000019073486,3932,-1.0,-1.0,0.06499999761581421,0.6200000047683716
69.0,-1.0,2.2149999141693115,3989,-1.0,-1.0,0.05400000140070915,0.5799999833106995
70.0,-1.0,2.4820001125335693,4046,-1.0,-1.0,0.05400000140070915,0.6150000095367432
71.0,-1.0,2.4739999771118164,4103,-1.0,-1.0,0.06400000303983688,0.5950000286102295
72.0,-1.0,2.1600000858306885,4160,-1.0,-1.0,0.0689999982714653,0.5600000023841858
73.0,-1.0,2.75,4217,-1.0,-1.0,0.0430000014603138,0.5600000023841858
74.0,-1.0,2.444999933242798,4274,-1.0,-1.0,0.057999998331069946,0.5799999833106995
75.0,-1.0,2.5260000228881836,4331,-1.0,-1.0,0.050999999046325684,0.6000000238418579
76.0,-1.0,1.5140000581741333,4388,-1.0,-1.0,0.07000000029802322,0.5649999976158142
77.0,-1.0,2.188999891281128,4445,-1.0,-1.0,0.04699999839067459,0.5699999928474426
78.0,-1.0,2.796999931335449,4502,-1.0,-1.0,0.03500000014901161,0.550000011920929
79.0,-1.0,2.936000108718872,4559,-1.0,-1.0,0.027000000700354576,0.5799999833106995
80.0,-1.0,2.441999912261963,4616,-1.0,-1.0,0.04399999976158142,0.5400000214576721
81.0,-1.0,2.2720000743865967,4673,-1.0,-1.0,0.0430000014603138,0.5699999928474426
82.0,-1.0,2.552000045776367,4730,-1.0,-1.0,0.052000001072883606,0.6200000047683716
83.0,-1.0,3.052000045776367,4787,-1.0,-1.0,0.04399999976158142,0.5899999737739563
84.0,-1.0,2.691999912261963,4844,-1.0,-1.0,0.03700000047683716,0.550000011920929
85.0,-1.0,2.4149999618530273,4901,-1.0,-1.0,0.03500000014901161,0.5950000286102295
86.0,-1.0,2.815999984741211,4958,-1.0,-1.0,0.028999999165534973,0.6000000238418579
87.0,-1.0,3.1689999103546143,5015,-1.0,-1.0,0.03999999910593033,0.5950000286102295
88.0,-1.0,2.578000068664551,5072,-1.0,-1.0,0.04500000178813934,0.5899999737739563
89.0,-1.0,2.5480000972747803,5129,-1.0,-1.0,0.03700000047683716,0.6100000143051147
90.0,-1.0,3.059999942779541,5186,-1.0,-1.0,0.03200000151991844,0.5950000286102295
91.0,-1.0,2.3959999084472656,5243,-1.0,-1.0,0.052000001072883606,0.5899999737739563
92.0,-1.0,2.0969998836517334,5300,-1.0,-1.0,0.039000000804662704,0.5849999785423279
93.0,-1.0,2.5829999446868896,5357,-1.0,-1.0,0.039000000804662704,0.6100000143051147
94.0,-1.0,2.993000030517578,5414,-1.0,-1.0,0.02500000037252903,0.5649999976158142
95.0,-1.0,2.947000026702881,5471,-1.0,-1.0,0.026000000536441803,0.5950000286102295
96.0,-1.0,2.4179999828338623,5528,-1.0,-1.0,0.04699999839067459,0.5550000071525574
97.0,-1.0,3.3980000019073486,5585,-1.0,-1.0,0.041999999433755875,0.5899999737739563
98.0,-1.0,2.765000104904175,5642,-1.0,-1.0,0.06400000303983688,0.6000000238418579
99.0,-1.0,2.4619998931884766,5699,-1.0,-1.0,0.032999999821186066,0.6050000190734863
100.0,-1.0,3.0290000438690186,5756,-1.0,0.9860000014305115,0.035999998450279236,0.574999988079071
