epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.6620000004768372,9,-1.0,-1.0,0.722000002861023,0.550000011920929
1.0,0.5799999833106995,19,-1.0,-1.0,0.5649999976158142,0.6499999761581421
2.0,0.824999988079071,29,-1.0,-1.0,0.36399999260902405,0.6000000238418579
3.0,1.1540000438690186,39,-1.0,-1.0,0.15700000524520874,0.6499999761581421
4.0,0.7739999890327454,49,-1.0,-1.0,0.1289999932050705,0.6499999761581421
5.0,2.3359999656677246,59,-1.0,-1.0,0.15299999713897705,0.699999988079071
6.0,1.0099999904632568,69,-1.0,-1.0,0.11800000071525574,0.75
7.0,1.1729999780654907,79,-1.0,-1.0,0.06800000369548798,0.699999988079071
8.0,1.9259999990463257,89,-1.0,-1.0,0.023000000044703484,0.550000011920929
9.0,1.5219999551773071,99,-1.0,-1.0,0.04100000113248825,0.699999988079071
10.0,1.5499999523162842,109,-1.0,-1.0,0.012000000104308128,0.699999988079071
11.0,1.7410000562667847,119,-1.0,-1.0,0.03500000014901161,0.6499999761581421
12.0,2.0999999046325684,129,-1.0,-1.0,0.006000000052154064,0.6000000238418579
13.0,1.8459999561309814,139,-1.0,-1.0,0.1080000028014183,0.75
14.0,2.046999931335449,149,-1.0,-1.0,0.041999999433755875,0.699999988079071
15.0,2.311000108718872,159,-1.0,-1.0,0.020999999716877937,0.6000000238418579
16.0,3.1089999675750732,169,-1.0,-1.0,0.04899999871850014,0.550000011920929
17.0,3.1730000972747803,179,-1.0,-1.0,0.024000000208616257,0.6000000238418579
18.0,3.2330000400543213,189,-1.0,-1.0,0.06400000303983688,0.6499999761581421
19.0,2.632999897003174,199,-1.0,-1.0,0.012000000104308128,0.6000000238418579
20.0,2.760999917984009,209,-1.0,-1.0,0.023000000044703484,0.6000000238418579
21.0,2.4719998836517334,219,-1.0,-1.0,0.09099999815225601,0.6000000238418579
22.0,2.7039999961853027,229,-1.0,-1.0,0.020999999716877937,0.6000000238418579
23.0,3.325000047683716,239,-1.0,-1.0,0.009999999776482582,0.6000000238418579
24.0,3.3259999752044678,249,-1.0,-1.0,0.03400000184774399,0.6000000238418579
25.0,2.4639999866485596,259,-1.0,-1.0,0.06499999761581421,0.6000000238418579
26.0,2.3359999656677246,269,-1.0,-1.0,0.012000000104308128,0.6000000238418579
27.0,2.2190001010894775,279,-1.0,-1.0,0.0020000000949949026,0.699999988079071
28.0,2.135999917984009,289,-1.0,-1.0,0.008999999612569809,0.699999988079071
29.0,2.0199999809265137,299,-1.0,-1.0,0.03200000151991844,0.699999988079071
30.0,2.183000087738037,309,-1.0,0.9900000095367432,0.012000000104308128,0.6499999761581421
