epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
65.0,-1.0,3.3529999256134033,3827,-1.0,-1.0,0.06700000166893005,0.6050000190734863
66.0,-1.0,3.0139999389648438,3885,-1.0,-1.0,0.057999998331069946,0.5550000071525574
67.0,-1.0,3.1050000190734863,3943,-1.0,-1.0,0.057999998331069946,0.5849999785423279
68.0,-1.0,2.3010001182556152,4001,-1.0,-1.0,0.07699999958276749,0.6000000238418579
69.0,-1.0,2.75,4059,-1.0,-1.0,0.05299999937415123,0.6200000047683716
70.0,-1.0,2.7249999046325684,4117,-1.0,-1.0,0.05900000035762787,0.5899999737739563
71.0,-1.0,2.9119999408721924,4175,-1.0,-1.0,0.04899999871850014,0.6100000143051147
72.0,-1.0,3.1440000534057617,4233,-1.0,-1.0,0.061000000685453415,0.5699999928474426
73.0,-1.0,3.3259999752044678,4291,-1.0,-1.0,0.04600000008940697,0.5899999737739563
74.0,-1.0,3.1760001182556152,4349,-1.0,-1.0,0.0430000014603138,0.6050000190734863
75.0,-1.0,4.252999782562256,4407,-1.0,-1.0,0.041999999433755875,0.6150000095367432
76.0,-1.0,2.424999952316284,4465,-1.0,-1.0,0.05299999937415123,0.5649999976158142
77.0,-1.0,3.115999937057495,4523,-1.0,-1.0,0.039000000804662704,0.5699999928474426
78.0,-1.0,4.15500020980835,4581,-1.0,-1.0,0.04100000113248825,0.5649999976158142
79.0,-1.0,3.6010000705718994,4639,-1.0,-1.0,0.06499999761581421,0.6000000238418579
80.0,-1.0,1.6399999856948853,4697,-1.0,-1.0,0.06599999964237213,0.625
81.0,-1.0,3.046999931335449,4755,-1.0,-1.0,0.04699999839067459,0.6100000143051147
82.0,-1.0,2.9049999713897705,4813,-1.0,-1.0,0.039000000804662704,0.5699999928474426
83.0,-1.0,3.615999937057495,4871,-1.0,-1.0,0.04100000113248825,0.5950000286102295
84.0,-1.0,2.752000093460083,4929,-1.0,-1.0,0.054999999701976776,0.5649999976158142
85.0,-1.0,2.677000045776367,4987,-1.0,-1.0,0.050999999046325684,0.5649999976158142
86.0,-1.0,4.456999778747559,5045,-1.0,-1.0,0.02800000086426735,0.5550000071525574
87.0,-1.0,5.357999801635742,5103,-1.0,-1.0,0.026000000536441803,0.5600000023841858
88.0,-1.0,2.744999885559082,5161,-1.0,-1.0,0.05900000035762787,0.625
89.0,-1.0,3.4560000896453857,5219,-1.0,-1.0,0.035999998450279236,0.5799999833106995
90.0,-1.0,2.9519999027252197,5277,-1.0,-1.0,0.04600000008940697,0.5950000286102295
91.0,-1.0,2.9000000953674316,5335,-1.0,-1.0,0.054999999701976776,0.5950000286102295
92.0,-1.0,3.255000114440918,5393,-1.0,-1.0,0.028999999165534973,0.5699999928474426
93.0,-1.0,3.4519999027252197,5451,-1.0,-1.0,0.041999999433755875,0.5899999737739563
94.0,-1.0,3.0309998989105225,5509,-1.0,-1.0,0.02800000086426735,0.6150000095367432
95.0,-1.0,3.6429998874664307,5567,-1.0,-1.0,0.03799999877810478,0.5699999928474426
96.0,-1.0,2.73799991607666,5625,-1.0,-1.0,0.061000000685453415,0.5649999976158142
97.0,-1.0,2.8389999866485596,5683,-1.0,-1.0,0.04800000041723251,0.5699999928474426
98.0,-1.0,3.6040000915527344,5741,-1.0,-1.0,0.03999999910593033,0.5849999785423279
99.0,-1.0,4.114999771118164,5799,-1.0,-1.0,0.05400000140070915,0.5400000214576721
100.0,-1.0,3.2290000915527344,5857,-1.0,0.9900000095367432,0.03500000014901161,0.574999988079071
