epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.7089999914169312,991,-1.0,-1.0,0.7049999833106995,0.5199999809265137
1.0,0.6930000185966492,1983,-1.0,-1.0,0.6840000152587891,0.5
2.0,0.7329999804496765,2975,-1.0,-1.0,0.6809999942779541,0.5299999713897705
3.0,0.6940000057220459,3967,-1.0,-1.0,0.6850000023841858,0.5400000214576721
4.0,0.6890000104904175,4959,-1.0,-1.0,0.6790000200271606,0.5149999856948853
5.0,0.6790000200271606,5951,-1.0,-1.0,0.6790000200271606,0.550000011920929
6.0,0.6880000233650208,6943,-1.0,-1.0,0.6800000071525574,0.5049999952316284
7.0,0.6840000152587891,7935,-1.0,-1.0,0.6790000200271606,0.5199999809265137
8.0,0.703000009059906,8927,-1.0,-1.0,0.6809999942779541,0.5
9.0,0.6809999942779541,9919,-1.0,-1.0,0.6779999732971191,0.574999988079071
10.0,0.6909999847412109,10911,-1.0,-1.0,0.6779999732971191,0.5149999856948853
11.0,0.7009999752044678,11903,-1.0,-1.0,0.6790000200271606,0.5299999713897705
12.0,0.6890000104904175,12895,-1.0,-1.0,0.6830000281333923,0.5249999761581421
13.0,0.6899999976158142,13887,-1.0,-1.0,0.6790000200271606,0.5899999737739563
14.0,0.6819999814033508,14879,-1.0,-1.0,0.6819999814033508,0.574999988079071
15.0,0.6930000185966492,15871,-1.0,-1.0,0.6790000200271606,0.5249999761581421
16.0,0.6869999766349792,16863,-1.0,-1.0,0.6809999942779541,0.5849999785423279
17.0,0.7239999771118164,17855,-1.0,-1.0,0.6769999861717224,0.5400000214576721
18.0,0.6869999766349792,18847,-1.0,-1.0,0.6790000200271606,0.5249999761581421
19.0,0.6890000104904175,19839,-1.0,-1.0,0.6759999990463257,0.5350000262260437
20.0,0.6830000281333923,20831,-1.0,-1.0,0.6769999861717224,0.550000011920929
21.0,0.6980000138282776,21823,-1.0,-1.0,0.6800000071525574,0.5299999713897705
22.0,0.6819999814033508,22815,-1.0,-1.0,0.6779999732971191,0.5550000071525574
23.0,0.6919999718666077,23807,-1.0,-1.0,0.675000011920929,0.5550000071525574
24.0,0.6930000185966492,24799,-1.0,-1.0,0.6779999732971191,0.5149999856948853
25.0,0.7319999933242798,25791,-1.0,-1.0,0.6790000200271606,0.5099999904632568
26.0,0.6909999847412109,26783,-1.0,-1.0,0.6790000200271606,0.550000011920929
27.0,0.699999988079071,27775,-1.0,-1.0,0.6779999732971191,0.4950000047683716
28.0,0.6840000152587891,28767,-1.0,-1.0,0.6830000281333923,0.5600000023841858
29.0,0.6859999895095825,29759,-1.0,-1.0,0.6779999732971191,0.5350000262260437
