epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.6370000243186951,7,-1.0,-1.0,1.24399995803833,0.6000000238418579
1.0,0.7369999885559082,15,-1.0,-1.0,0.6269999742507935,0.4399999976158142
2.0,0.6520000100135803,23,-1.0,-1.0,0.5080000162124634,0.6800000071525574
3.0,0.6669999957084656,31,-1.0,-1.0,0.39500001072883606,0.6000000238418579
4.0,0.7110000252723694,39,-1.0,-1.0,0.328000009059906,0.6000000238418579
5.0,0.8069999814033508,47,-1.0,-1.0,0.20399999618530273,0.6000000238418579
6.0,0.968999981880188,55,-1.0,-1.0,0.17499999701976776,0.6000000238418579
7.0,1.1699999570846558,63,-1.0,-1.0,0.13600000739097595,0.5600000023841858
8.0,1.2760000228881836,71,-1.0,-1.0,0.08299999684095383,0.5600000023841858
9.0,1.2089999914169312,79,-1.0,-1.0,0.06800000369548798,0.6399999856948853
10.0,1.6260000467300415,87,-1.0,-1.0,0.08100000023841858,0.5600000023841858
11.0,1.7690000534057617,95,-1.0,-1.0,0.03500000014901161,0.5199999809265137
12.0,1.559999942779541,103,-1.0,-1.0,0.03500000014901161,0.5600000023841858
13.0,1.3569999933242798,111,-1.0,-1.0,0.039000000804662704,0.6399999856948853
14.0,1.3899999856948853,119,-1.0,-1.0,0.02199999988079071,0.6399999856948853
15.0,1.593000054359436,127,-1.0,-1.0,0.04399999976158142,0.5600000023841858
16.0,1.6510000228881836,135,-1.0,-1.0,0.03799999877810478,0.6399999856948853
17.0,1.50600004196167,143,-1.0,-1.0,0.012000000104308128,0.6399999856948853
18.0,1.5290000438690186,151,-1.0,-1.0,0.019999999552965164,0.6399999856948853
19.0,1.6150000095367432,159,-1.0,-1.0,0.00800000037997961,0.6399999856948853
20.0,1.6779999732971191,167,-1.0,-1.0,0.010999999940395355,0.6399999856948853
21.0,1.7380000352859497,175,-1.0,-1.0,0.004999999888241291,0.6399999856948853
22.0,1.7949999570846558,183,-1.0,-1.0,0.01899999938905239,0.6399999856948853
23.0,1.843999981880188,191,-1.0,-1.0,0.010999999940395355,0.6399999856948853
24.0,2.2790000438690186,199,-1.0,-1.0,0.050999999046325684,0.5600000023841858
25.0,2.384999990463257,207,-1.0,-1.0,0.050999999046325684,0.5600000023841858
26.0,1.6160000562667847,215,-1.0,-1.0,0.07000000029802322,0.6000000238418579
27.0,1.4919999837875366,223,-1.0,-1.0,0.026000000536441803,0.6399999856948853
28.0,1.5110000371932983,231,-1.0,-1.0,0.004999999888241291,0.6399999856948853
29.0,1.593000054359436,239,-1.0,-1.0,0.007000000216066837,0.6399999856948853
30.0,1.6720000505447388,247,-1.0,1.0,0.003000000026077032,0.6000000238418579
