epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,1.7089999914169312,7,-1.0,-1.0,2.7330000400543213,0.47999998927116394
1.0,0.8669999837875366,15,-1.0,-1.0,0.5299999713897705,0.5199999809265137
2.0,0.8460000157356262,23,-1.0,-1.0,0.5619999766349792,0.5199999809265137
3.0,0.8159999847412109,31,-1.0,-1.0,0.2980000078678131,0.5199999809265137
4.0,0.824999988079071,39,-1.0,-1.0,0.21299999952316284,0.5600000023841858
5.0,0.9100000262260437,47,-1.0,-1.0,0.14399999380111694,0.6000000238418579
6.0,0.9580000042915344,55,-1.0,-1.0,0.11900000274181366,0.6399999856948853
7.0,1.090000033378601,63,-1.0,-1.0,0.07599999755620956,0.5600000023841858
8.0,1.2070000171661377,71,-1.0,-1.0,0.050999999046325684,0.5600000023841858
9.0,1.2139999866485596,79,-1.0,-1.0,0.06300000101327896,0.6000000238418579
10.0,1.2829999923706055,87,-1.0,-1.0,0.039000000804662704,0.5600000023841858
11.0,1.3919999599456787,95,-1.0,-1.0,0.04600000008940697,0.6000000238418579
12.0,1.4190000295639038,103,-1.0,-1.0,0.03500000014901161,0.6000000238418579
13.0,1.315999984741211,111,-1.0,-1.0,0.027000000700354576,0.6000000238418579
14.0,1.3819999694824219,119,-1.0,-1.0,0.04399999976158142,0.6000000238418579
15.0,1.5750000476837158,127,-1.0,-1.0,0.017999999225139618,0.6000000238418579
16.0,1.7239999771118164,135,-1.0,-1.0,0.008999999612569809,0.6000000238418579
17.0,1.7790000438690186,143,-1.0,-1.0,0.028999999165534973,0.6000000238418579
18.0,1.684999942779541,151,-1.0,-1.0,0.013000000268220901,0.5600000023841858
19.0,2.055000066757202,159,-1.0,-1.0,0.029999999329447746,0.6399999856948853
20.0,1.7380000352859497,167,-1.0,-1.0,0.04500000178813934,0.5199999809265137
21.0,2.0290000438690186,175,-1.0,-1.0,0.014999999664723873,0.6000000238418579
22.0,1.4220000505447388,183,-1.0,-1.0,0.13300000131130219,0.6800000071525574
23.0,1.9359999895095825,191,-1.0,-1.0,0.02199999988079071,0.6399999856948853
24.0,2.111999988555908,199,-1.0,-1.0,0.07500000298023224,0.6399999856948853
25.0,1.687999963760376,207,-1.0,-1.0,0.028999999165534973,0.6800000071525574
26.0,1.88100004196167,215,-1.0,-1.0,0.08699999749660492,0.6399999856948853
27.0,2.546999931335449,223,-1.0,-1.0,0.17100000381469727,0.6399999856948853
28.0,1.4809999465942383,231,-1.0,-1.0,0.03799999877810478,0.6399999856948853
29.0,1.3930000066757202,239,-1.0,-1.0,0.041999999433755875,0.6399999856948853
30.0,1.4320000410079956,247,-1.0,1.0,0.02199999988079071,0.6800000071525574
