epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.8659999966621399,7,-1.0,-1.0,0.8240000009536743,0.4399999976158142
1.0,0.8130000233650208,15,-1.0,-1.0,0.44699999690055847,0.47999998927116394
2.0,1.0410000085830688,23,-1.0,-1.0,0.3479999899864197,0.5199999809265137
3.0,0.9580000042915344,31,-1.0,-1.0,0.3779999911785126,0.6000000238418579
4.0,0.9769999980926514,39,-1.0,-1.0,0.2280000001192093,0.6000000238418579
5.0,0.9919999837875366,47,-1.0,-1.0,0.08900000154972076,0.6000000238418579
6.0,1.0880000591278076,55,-1.0,-1.0,0.14399999380111694,0.6000000238418579
7.0,1.1169999837875366,63,-1.0,-1.0,0.06599999964237213,0.5600000023841858
8.0,1.2230000495910645,71,-1.0,-1.0,0.14300000667572021,0.6000000238418579
9.0,1.5329999923706055,79,-1.0,-1.0,0.07900000363588333,0.6000000238418579
10.0,1.437999963760376,87,-1.0,-1.0,0.07900000363588333,0.6000000238418579
11.0,1.5570000410079956,95,-1.0,-1.0,0.035999998450279236,0.6399999856948853
12.0,1.7710000276565552,103,-1.0,-1.0,0.06400000303983688,0.5199999809265137
13.0,1.7120000123977661,111,-1.0,-1.0,0.052000001072883606,0.5600000023841858
14.0,1.6549999713897705,119,-1.0,-1.0,0.009999999776482582,0.6000000238418579
15.0,1.7280000448226929,127,-1.0,-1.0,0.012000000104308128,0.6000000238418579
16.0,1.8459999561309814,135,-1.0,-1.0,0.017999999225139618,0.5600000023841858
17.0,1.9359999895095825,143,-1.0,-1.0,0.02800000086426735,0.5199999809265137
18.0,1.9620000123977661,151,-1.0,-1.0,0.014000000432133675,0.6000000238418579
19.0,1.996999979019165,159,-1.0,-1.0,0.02500000037252903,0.6800000071525574
20.0,1.996000051498413,167,-1.0,-1.0,0.026000000536441803,0.5600000023841858
21.0,2.2130000591278076,175,-1.0,-1.0,0.006000000052154064,0.6000000238418579
22.0,2.3970000743865967,183,-1.0,-1.0,0.004999999888241291,0.6000000238418579
23.0,2.3480000495910645,191,-1.0,-1.0,0.00800000037997961,0.6000000238418579
24.0,2.0969998836517334,199,-1.0,-1.0,0.017000000923871994,0.6000000238418579
25.0,2.0880000591278076,207,-1.0,-1.0,0.007000000216066837,0.6000000238418579
26.0,2.124000072479248,215,-1.0,-1.0,0.003000000026077032,0.6000000238418579
27.0,2.171999931335449,223,-1.0,-1.0,0.003000000026077032,0.6000000238418579
28.0,2.4079999923706055,231,-1.0,-1.0,0.008999999612569809,0.6000000238418579
29.0,2.6489999294281006,239,-1.0,-1.0,0.008999999612569809,0.6000000238418579
30.0,2.625,247,-1.0,1.0,0.007000000216066837,0.6000000238418579
