epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.7089999914169312,991,-1.0,-1.0,0.6140000224113464,0.574999988079071
1.0,0.6489999890327454,1983,-1.0,-1.0,0.5789999961853027,0.6349999904632568
2.0,0.6370000243186951,2975,-1.0,-1.0,0.574999988079071,0.625
3.0,0.6420000195503235,3967,-1.0,-1.0,0.578000009059906,0.625
4.0,0.6629999876022339,4959,-1.0,-1.0,0.5640000104904175,0.574999988079071
5.0,0.6230000257492065,5951,-1.0,-1.0,0.5680000185966492,0.6850000023841858
6.0,0.628000020980835,6943,-1.0,-1.0,0.5659999847412109,0.625
7.0,0.6269999742507935,7935,-1.0,-1.0,0.5619999766349792,0.6549999713897705
8.0,0.6190000176429749,8927,-1.0,-1.0,0.5600000023841858,0.6150000095367432
9.0,0.5789999961853027,9919,-1.0,-1.0,0.5540000200271606,0.6949999928474426
10.0,0.6050000190734863,10911,-1.0,-1.0,0.5479999780654907,0.699999988079071
11.0,0.6230000257492065,11903,-1.0,-1.0,0.5559999942779541,0.6850000023841858
12.0,0.6190000176429749,12895,-1.0,-1.0,0.5519999861717224,0.7200000286102295
13.0,0.6240000128746033,13887,-1.0,-1.0,0.5440000295639038,0.6700000166893005
14.0,0.6919999718666077,14879,-1.0,-1.0,0.550000011920929,0.6050000190734863
15.0,0.5759999752044678,15871,-1.0,-1.0,0.5479999780654907,0.6949999928474426
16.0,0.5879999995231628,16863,-1.0,-1.0,0.5410000085830688,0.6600000262260437
17.0,0.574999988079071,17855,-1.0,-1.0,0.5419999957084656,0.6949999928474426
18.0,0.5690000057220459,18847,-1.0,-1.0,0.5490000247955322,0.6850000023841858
19.0,0.5950000286102295,19839,-1.0,-1.0,0.5370000004768372,0.625
20.0,0.515999972820282,20831,-1.0,-1.0,0.5379999876022339,0.7400000095367432
21.0,0.5239999890327454,21823,-1.0,-1.0,0.5299999713897705,0.7250000238418579
22.0,0.5450000166893005,22815,-1.0,-1.0,0.5320000052452087,0.7599999904632568
23.0,0.5099999904632568,23807,-1.0,-1.0,0.5320000052452087,0.7350000143051147
24.0,0.5120000243186951,24799,-1.0,-1.0,0.5260000228881836,0.7749999761581421
25.0,0.5720000267028809,25791,-1.0,-1.0,0.527999997138977,0.7450000047683716
26.0,0.5609999895095825,26783,-1.0,-1.0,0.5270000100135803,0.675000011920929
27.0,0.492000013589859,27775,-1.0,-1.0,0.5239999890327454,0.8050000071525574
28.0,0.5120000243186951,28767,-1.0,-1.0,0.5220000147819519,0.7799999713897705
29.0,0.4869999885559082,29759,-1.0,-1.0,0.5180000066757202,0.7350000143051147
30.0,0.492000013589859,30751,-1.0,-1.0,0.5139999985694885,0.7799999713897705
31.0,0.46000000834465027,31743,-1.0,-1.0,0.5180000066757202,0.824999988079071
32.0,0.4950000047683716,32735,-1.0,-1.0,0.5260000228881836,0.75
33.0,0.45899999141693115,33727,-1.0,-1.0,0.5090000033378601,0.7900000214576721
34.0,0.49799999594688416,34719,-1.0,-1.0,0.4970000088214874,0.7649999856948853
35.0,0.46399998664855957,35711,-1.0,-1.0,0.5,0.8100000023841858
36.0,0.40799999237060547,36703,-1.0,-1.0,0.4959999918937683,0.800000011920929
37.0,0.41999998688697815,37695,-1.0,-1.0,0.49799999594688416,0.8600000143051147
38.0,0.43700000643730164,38687,-1.0,-1.0,0.4950000047683716,0.8050000071525574
39.0,0.4050000011920929,39679,-1.0,-1.0,0.48899999260902405,0.8299999833106995
40.0,0.45100000500679016,40671,-1.0,-1.0,0.49300000071525574,0.7799999713897705
41.0,0.39800000190734863,41663,-1.0,-1.0,0.48399999737739563,0.8100000023841858
42.0,0.4269999861717224,42655,-1.0,-1.0,0.47999998927116394,0.7549999952316284
43.0,0.40299999713897705,43647,-1.0,-1.0,0.4699999988079071,0.8199999928474426
44.0,0.3790000081062317,44639,-1.0,-1.0,0.4699999988079071,0.8450000286102295
45.0,0.3619999885559082,45631,-1.0,-1.0,0.47200000286102295,0.8700000047683716
46.0,0.3720000088214874,46623,-1.0,-1.0,0.47200000286102295,0.8500000238418579
47.0,0.3790000081062317,47615,-1.0,-1.0,0.45899999141693115,0.8199999928474426
48.0,0.33399999141693115,48607,-1.0,-1.0,0.4749999940395355,0.8399999737739563
49.0,0.31200000643730164,49599,-1.0,-1.0,0.45500001311302185,0.8650000095367432
50.0,0.32100000977516174,50591,-1.0,-1.0,0.45100000500679016,0.8650000095367432
51.0,0.2930000126361847,51583,-1.0,-1.0,0.453000009059906,0.8899999856948853
52.0,0.2930000126361847,52575,-1.0,-1.0,0.4399999976158142,0.8650000095367432
53.0,0.2800000011920929,53567,-1.0,-1.0,0.43299999833106995,0.8849999904632568
54.0,0.3149999976158142,54559,-1.0,-1.0,0.43299999833106995,0.8450000286102295
55.0,0.26899999380111694,55551,-1.0,-1.0,0.4269999861717224,0.8949999809265137
56.0,0.3140000104904175,56543,-1.0,-1.0,0.4320000112056732,0.8949999809265137
57.0,0.28600001335144043,57535,-1.0,-1.0,0.4189999997615814,0.8949999809265137
58.0,0.2879999876022339,58527,-1.0,-1.0,0.41200000047683716,0.8650000095367432
59.0,0.23800000548362732,59519,-1.0,-1.0,0.4000000059604645,0.8849999904632568
60.0,0.2199999988079071,60511,-1.0,-1.0,0.41499999165534973,0.9150000214576721
61.0,0.1899999976158142,61503,-1.0,-1.0,0.4050000011920929,0.9150000214576721
62.0,0.3230000138282776,62495,-1.0,-1.0,0.39899998903274536,0.8299999833106995
63.0,0.21699999272823334,63487,-1.0,-1.0,0.38100001215934753,0.9200000166893005
64.0,0.2329999953508377,64479,-1.0,-1.0,0.38600000739097595,0.9100000262260437
65.0,0.17100000381469727,65471,-1.0,-1.0,0.3790000081062317,0.9200000166893005
66.0,0.18199999630451202,66463,-1.0,-1.0,0.3869999945163727,0.9350000023841858
67.0,0.1860000044107437,67455,-1.0,-1.0,0.382999986410141,0.949999988079071
68.0,0.2029999941587448,68447,-1.0,-1.0,0.37400001287460327,0.9750000238418579
69.0,0.14499999582767487,69439,-1.0,-1.0,0.3700000047683716,0.9399999976158142
70.0,0.12600000202655792,70431,-1.0,-1.0,0.37700000405311584,0.9549999833106995
71.0,0.20600000023841858,71423,-1.0,-1.0,0.3619999885559082,0.9100000262260437
72.0,0.12300000339746475,72415,-1.0,-1.0,0.37299999594688416,0.9549999833106995
73.0,0.1679999977350235,73407,-1.0,-1.0,0.34599998593330383,0.9449999928474426
74.0,0.13600000739097595,74399,-1.0,-1.0,0.3540000021457672,0.9649999737739563
75.0,0.0989999994635582,75391,-1.0,-1.0,0.3330000042915344,0.9599999785423279
76.0,0.14000000059604645,76383,-1.0,-1.0,0.33000001311302185,0.949999988079071
77.0,0.19099999964237213,77375,-1.0,-1.0,0.32600000500679016,0.9449999928474426
78.0,0.12200000137090683,78367,-1.0,-1.0,0.33500000834465027,0.9599999785423279
79.0,0.10899999737739563,79359,-1.0,-1.0,0.33500000834465027,0.9549999833106995
80.0,0.11800000071525574,80351,-1.0,-1.0,0.32499998807907104,0.9700000286102295
81.0,0.09700000286102295,81343,-1.0,-1.0,0.31700000166893005,0.9750000238418579
82.0,0.14100000262260437,82335,-1.0,-1.0,0.3190000057220459,0.9850000143051147
83.0,0.12300000339746475,83327,-1.0,-1.0,0.31299999356269836,0.9549999833106995
84.0,0.09799999743700027,84319,-1.0,-1.0,0.3140000104904175,0.9850000143051147
85.0,0.10300000011920929,85311,-1.0,-1.0,0.30799999833106995,0.9850000143051147
86.0,0.07500000298023224,86303,-1.0,-1.0,0.3009999990463257,0.9850000143051147
87.0,0.1120000034570694,87295,-1.0,-1.0,0.31299999356269836,0.9649999737739563
88.0,0.07000000029802322,88287,-1.0,-1.0,0.3050000071525574,0.9900000095367432
89.0,0.1080000028014183,89279,-1.0,-1.0,0.2919999957084656,0.9599999785423279
90.0,0.08799999952316284,90271,-1.0,-1.0,0.28999999165534973,0.9700000286102295
91.0,0.1080000028014183,91263,-1.0,-1.0,0.296999990940094,0.9700000286102295
92.0,0.06599999964237213,92255,-1.0,-1.0,0.27900001406669617,0.9700000286102295
