epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.6589999794960022,3,-1.0,-1.0,0.6650000214576721,0.7300000190734863
1.0,-1.0,0.6899999976158142,7,-1.0,-1.0,0.5580000281333923,0.6600000262260437
2.0,-1.0,0.6499999761581421,11,-1.0,-1.0,0.4059999883174896,0.6800000071525574
3.0,-1.0,0.7940000295639038,15,-1.0,-1.0,0.3889999985694885,0.6499999761581421
4.0,-1.0,0.7860000133514404,19,-1.0,-1.0,0.3540000021457672,0.6499999761581421
5.0,-1.0,0.7720000147819519,23,-1.0,-1.0,0.14399999380111694,0.6100000143051147
6.0,-1.0,0.8059999942779541,27,-1.0,-1.0,0.22300000488758087,0.6899999976158142
7.0,-1.0,1.0789999961853027,31,-1.0,-1.0,0.0989999994635582,0.6700000166893005
8.0,-1.0,1.1069999933242798,35,-1.0,-1.0,0.09000000357627869,0.6899999976158142
9.0,-1.0,1.1150000095367432,39,-1.0,-1.0,0.03999999910593033,0.6700000166893005
10.0,-1.0,1.1970000267028809,43,-1.0,-1.0,0.020999999716877937,0.6899999976158142
11.0,-1.0,1.3860000371932983,47,-1.0,-1.0,0.04500000178813934,0.6800000071525574
12.0,-1.0,1.6460000276565552,51,-1.0,-1.0,0.014999999664723873,0.6600000262260437
13.0,-1.0,1.6959999799728394,55,-1.0,-1.0,0.01600000075995922,0.6399999856948853
14.0,-1.0,1.593000054359436,59,-1.0,-1.0,0.017999999225139618,0.6800000071525574
15.0,-1.0,1.5709999799728394,63,-1.0,-1.0,0.009999999776482582,0.6899999976158142
16.0,-1.0,1.6299999952316284,67,-1.0,-1.0,0.014000000432133675,0.6899999976158142
17.0,-1.0,1.815000057220459,71,-1.0,-1.0,0.004000000189989805,0.6600000262260437
18.0,-1.0,2.0460000038146973,75,-1.0,-1.0,0.0020000000949949026,0.6299999952316284
19.0,-1.0,2.1760001182556152,79,-1.0,-1.0,0.006000000052154064,0.6299999952316284
20.0,-1.0,2.2160000801086426,83,-1.0,-1.0,0.003000000026077032,0.6299999952316284
21.0,-1.0,2.2160000801086426,87,-1.0,-1.0,0.0010000000474974513,0.6399999856948853
22.0,-1.0,2.2790000438690186,91,-1.0,-1.0,0.0020000000949949026,0.6399999856948853
23.0,-1.0,2.322999954223633,95,-1.0,-1.0,0.039000000804662704,0.6200000047683716
24.0,-1.0,2.1010000705718994,99,-1.0,-1.0,0.004999999888241291,0.6899999976158142
25.0,-1.0,2.1710000038146973,103,-1.0,-1.0,0.029999999329447746,0.6299999952316284
26.0,-1.0,2.490000009536743,107,-1.0,-1.0,0.3100000023841858,0.6899999976158142
27.0,-1.0,6.0920000076293945,111,-1.0,-1.0,0.017000000923871994,0.5299999713897705
28.0,-1.0,3.427999973297119,115,-1.0,-1.0,0.4020000100135803,0.5299999713897705
29.0,-1.0,2.611999988555908,119,-1.0,-1.0,0.20100000500679016,0.550000011920929
30.0,-1.0,2.556999921798706,123,-1.0,0.9700000286102295,0.12200000137090683,0.5699999928474426
