epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.652999997138977,9,-1.0,-1.0,0.6869999766349792,0.675000011920929
1.0,0.6539999842643738,19,-1.0,-1.0,0.46700000762939453,0.675000011920929
2.0,0.9639999866485596,29,-1.0,-1.0,0.26899999380111694,0.6129999756813049
3.0,1.215000033378601,39,-1.0,-1.0,0.1809999942779541,0.6129999756813049
4.0,1.440999984741211,49,-1.0,-1.0,0.10000000149011612,0.6129999756813049
5.0,1.409999966621399,59,-1.0,-1.0,0.10100000351667404,0.6370000243186951
6.0,1.7259999513626099,69,-1.0,-1.0,0.0560000017285347,0.6129999756813049
7.0,1.4889999628067017,79,-1.0,-1.0,0.11699999868869781,0.6499999761581421
8.0,2.013000011444092,89,-1.0,-1.0,0.05299999937415123,0.6000000238418579
9.0,1.8020000457763672,99,-1.0,-1.0,0.0689999982714653,0.625
10.0,2.180999994277954,109,-1.0,-1.0,0.0729999989271164,0.6000000238418579
11.0,2.2300000190734863,119,-1.0,-1.0,0.014000000432133675,0.6370000243186951
12.0,2.138000011444092,129,-1.0,-1.0,0.013000000268220901,0.6499999761581421
13.0,2.6429998874664307,139,-1.0,-1.0,0.023000000044703484,0.6370000243186951
14.0,2.936000108718872,149,-1.0,-1.0,0.09200000017881393,0.5619999766349792
15.0,2.2720000743865967,159,-1.0,-1.0,0.09600000083446503,0.5379999876022339
16.0,2.5859999656677246,169,-1.0,-1.0,0.01600000075995922,0.6000000238418579
17.0,2.759999990463257,179,-1.0,-1.0,0.05700000002980232,0.5870000123977661
18.0,2.552000045776367,189,-1.0,-1.0,0.014000000432133675,0.6499999761581421
19.0,2.3489999771118164,199,-1.0,-1.0,0.03799999877810478,0.6629999876022339
20.0,2.2330000400543213,209,-1.0,-1.0,0.004999999888241291,0.6000000238418579
21.0,2.2639999389648438,219,-1.0,-1.0,0.06199999898672104,0.6129999756813049
22.0,2.2890000343322754,229,-1.0,-1.0,0.003000000026077032,0.6499999761581421
23.0,2.3369998931884766,239,-1.0,-1.0,0.004999999888241291,0.6499999761581421
24.0,2.4119999408721924,249,-1.0,-1.0,0.0010000000474974513,0.6499999761581421
25.0,2.371000051498413,259,-1.0,-1.0,0.004999999888241291,0.6370000243186951
26.0,2.4130001068115234,269,-1.0,-1.0,0.0020000000949949026,0.6499999761581421
27.0,2.8380000591278076,279,-1.0,-1.0,0.019999999552965164,0.625
28.0,3.3320000171661377,289,-1.0,-1.0,0.003000000026077032,0.5870000123977661
29.0,3.2190001010894775,299,-1.0,-1.0,0.023000000044703484,0.6000000238418579
30.0,3.0739998817443848,309,-1.0,0.9900000095367432,0.00800000037997961,0.6499999761581421
