epoch,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,0.6769999861717224,991,-1.0,-1.0,0.6230000257492065,0.6100000143051147
1.0,0.6380000114440918,1983,-1.0,-1.0,0.5820000171661377,0.6700000166893005
2.0,0.6639999747276306,2975,-1.0,-1.0,0.5730000138282776,0.6299999952316284
3.0,0.628000020980835,3967,-1.0,-1.0,0.5730000138282776,0.6650000214576721
4.0,0.6190000176429749,4959,-1.0,-1.0,0.5680000185966492,0.6549999713897705
5.0,0.5989999771118164,5951,-1.0,-1.0,0.5659999847412109,0.6349999904632568
6.0,0.6200000047683716,6943,-1.0,-1.0,0.5630000233650208,0.6499999761581421
7.0,0.5889999866485596,7935,-1.0,-1.0,0.5550000071525574,0.6399999856948853
8.0,0.625,8927,-1.0,-1.0,0.5540000200271606,0.6600000262260437
9.0,0.5669999718666077,9919,-1.0,-1.0,0.5540000200271606,0.7350000143051147
10.0,0.5600000023841858,10911,-1.0,-1.0,0.5490000247955322,0.7200000286102295
11.0,0.5680000185966492,11903,-1.0,-1.0,0.5540000200271606,0.7450000047683716
12.0,0.5509999990463257,12895,-1.0,-1.0,0.5419999957084656,0.675000011920929
13.0,0.5540000200271606,13887,-1.0,-1.0,0.5440000295639038,0.675000011920929
14.0,0.531000018119812,14879,-1.0,-1.0,0.5370000004768372,0.7300000190734863
15.0,0.5210000276565552,15871,-1.0,-1.0,0.5370000004768372,0.7200000286102295
16.0,0.5189999938011169,16863,-1.0,-1.0,0.531000018119812,0.7599999904632568
17.0,0.5360000133514404,17855,-1.0,-1.0,0.5339999794960022,0.7950000166893005
18.0,0.5120000243186951,18847,-1.0,-1.0,0.527999997138977,0.7599999904632568
19.0,0.503000020980835,19839,-1.0,-1.0,0.531000018119812,0.7850000262260437
20.0,0.4779999852180481,20831,-1.0,-1.0,0.5239999890327454,0.7850000262260437
21.0,0.45899999141693115,21823,-1.0,-1.0,0.5149999856948853,0.7649999856948853
22.0,0.42100000381469727,22815,-1.0,-1.0,0.5059999823570251,0.8199999928474426
23.0,0.4650000035762787,23807,-1.0,-1.0,0.5090000033378601,0.824999988079071
24.0,0.47600001096725464,24799,-1.0,-1.0,0.5080000162124634,0.7900000214576721
