epoch,eval_acc,eval_loss,step,test_acc,train_acc,train_loss,valid_acc
0.0,-1.0,0.6539999842643738,3,-1.0,-1.0,0.6899999976158142,0.7300000190734863
1.0,-1.0,0.6620000004768372,7,-1.0,-1.0,0.5019999742507935,0.6899999976158142
2.0,-1.0,0.675000011920929,11,-1.0,-1.0,0.36800000071525574,0.699999988079071
3.0,-1.0,0.9940000176429749,15,-1.0,-1.0,0.296999990940094,0.6299999952316284
4.0,-1.0,1.0570000410079956,19,-1.0,-1.0,0.26499998569488525,0.6399999856948853
5.0,-1.0,0.9010000228881836,23,-1.0,-1.0,0.20100000500679016,0.7099999785423279
6.0,-1.0,1.1330000162124634,27,-1.0,-1.0,0.12999999523162842,0.6899999976158142
7.0,-1.0,1.5779999494552612,31,-1.0,-1.0,0.04699999839067459,0.6499999761581421
8.0,-1.0,1.6089999675750732,35,-1.0,-1.0,0.10000000149011612,0.6299999952316284
9.0,-1.0,1.5470000505447388,39,-1.0,-1.0,0.05900000035762787,0.6200000047683716
10.0,-1.0,1.7100000381469727,43,-1.0,-1.0,0.10100000351667404,0.6299999952316284
11.0,-1.0,1.6419999599456787,47,-1.0,-1.0,0.017000000923871994,0.6399999856948853
12.0,-1.0,1.718999981880188,51,-1.0,-1.0,0.017999999225139618,0.6499999761581421
13.0,-1.0,2.003999948501587,55,-1.0,-1.0,0.028999999165534973,0.6399999856948853
14.0,-1.0,2.132999897003174,59,-1.0,-1.0,0.07199999690055847,0.6200000047683716
15.0,-1.0,2.178999900817871,63,-1.0,-1.0,0.007000000216066837,0.6299999952316284
16.0,-1.0,2.2330000400543213,67,-1.0,-1.0,0.017999999225139618,0.6299999952316284
17.0,-1.0,2.303999900817871,71,-1.0,-1.0,0.004999999888241291,0.6399999856948853
18.0,-1.0,2.388000011444092,75,-1.0,-1.0,0.007000000216066837,0.6299999952316284
19.0,-1.0,2.503999948501587,79,-1.0,-1.0,0.012000000104308128,0.6100000143051147
20.0,-1.0,2.7769999504089355,83,-1.0,-1.0,0.009999999776482582,0.6000000238418579
21.0,-1.0,3.0390000343322754,87,-1.0,-1.0,0.004000000189989805,0.5699999928474426
22.0,-1.0,3.1649999618530273,91,-1.0,-1.0,0.003000000026077032,0.5799999833106995
23.0,-1.0,3.0220000743865967,95,-1.0,-1.0,0.014999999664723873,0.6000000238418579
24.0,-1.0,2.6510000228881836,99,-1.0,-1.0,0.012000000104308128,0.6399999856948853
25.0,-1.0,2.496999979019165,103,-1.0,-1.0,0.008999999612569809,0.6299999952316284
26.0,-1.0,2.6630001068115234,107,-1.0,-1.0,0.4309999942779541,0.6800000071525574
27.0,-1.0,3.8369998931884766,111,-1.0,-1.0,0.010999999940395355,0.6299999952316284
28.0,-1.0,3.561000108718872,115,-1.0,-1.0,0.14100000262260437,0.6299999952316284
29.0,-1.0,2.818000078201294,119,-1.0,-1.0,0.1080000028014183,0.6600000262260437
30.0,-1.0,2.8580000400543213,123,-1.0,0.9800000190734863,0.07699999958276749,0.6499999761581421
